time, value
700471, 1877
700475, 1877
700479, 1879
700483, 1879
700487, 1875
700491, 1875
700495, 1883
700499, 1877
700503, 1875
700507, 1877
700511, 1878
700515, 1878
700519, 1878
700523, 1881
700527, 1874
700531, 1881
700535, 1877
700539, 1875
700543, 1882
700547, 1876
700551, 1877
700555, 1877
700559, 1875
700563, 1882
700567, 1878
700571, 1879
700575, 1877
700579, 1877
700583, 1877
700587, 1879
700591, 1878
700595, 1877
700599, 1881
700603, 1879
700607, 1882
700611, 1879
700615, 1879
700619, 1887
700623, 1881
700627, 1875
700631, 1874
700635, 1873
700639, 1882
700643, 1884
700647, 1879
700651, 1875
700655, 1875
700659, 1875
700663, 1874
700667, 1876
700671, 1878
700675, 1876
700679, 1876
700683, 1882
700687, 1877
700691, 1879
700695, 1878
700699, 1879
700703, 1882
700707, 1878
700711, 1879
700715, 1877
700719, 1878
700723, 1876
700727, 1877
700731, 1878
700735, 1875
700739, 1877
700743, 1878
700747, 1877
700751, 1878
700755, 1883
700759, 1880
700763, 1877
700767, 1878
700771, 1875
700775, 1878
700779, 1879
700783, 1879
700787, 1873
700791, 1874
700795, 1873
700799, 1882
700803, 1878
700807, 1877
700811, 1880
700815, 1876
700819, 1877
700823, 1878
700827, 1875
700831, 1874
700835, 1879
700839, 1878
700843, 1873
700847, 1877
700851, 1879
700855, 1877
700859, 1879
700863, 1878
700867, 1875
700871, 1877
700875, 1875
700879, 1883
700883, 1876
700887, 1879
700891, 1874
700895, 1877
700899, 1881
700903, 1878
700907, 1877
700911, 1874
700915, 1881
700919, 1877
700923, 1877
700927, 1878
700931, 1873
700935, 1878
700939, 1877
700943, 1881
700947, 1875
700951, 1878
700955, 1882
700959, 1877
700963, 1879
700967, 1882
700971, 1875
700975, 1878
700979, 1878
700983, 1877
700987, 1876
700991, 1877
700995, 1879
700999, 1878
701003, 1878
701007, 1878
701011, 1877
701015, 1875
701019, 1878
701023, 1875
701027, 1878
701031, 1877
701035, 1887
701039, 1878
701043, 1879
701047, 1878
701051, 1877
701055, 1877
701059, 1878
701063, 1877
701067, 1873
701071, 1875
701075, 1877
701079, 1877
701083, 1875
701087, 1881
701091, 1878
701095, 1877
701099, 1881
701103, 1878
701107, 1881
701111, 1879
701115, 1873
701119, 1879
701123, 1899
701127, 1877
701131, 1878
701135, 1879
701139, 1883
701143, 1877
701147, 1876
701151, 1876
701155, 1878
701159, 1883
701163, 1879
701167, 1879
701171, 1881
701175, 1874
701179, 1873
701183, 1877
701187, 1875
701191, 1877
701195, 1878
701199, 1875
701203, 1887
701207, 1881
701211, 1873
701215, 1877
701219, 1879
701223, 1882
701227, 1875
701231, 1882
701235, 1879
701239, 1881
701243, 1877
701247, 1873
701251, 1876
701255, 1878
701259, 1883
701263, 1880
701267, 1878
701271, 1876
701275, 1878
701279, 1874
701283, 1885
701287, 1875
701291, 1878
701295, 1877
701299, 1878
701303, 1876
701307, 1876
701311, 1883
701315, 1878
701319, 1877
701323, 1881
701327, 1875
701331, 1879
701335, 1877
701339, 1878
701343, 1878
701347, 1872
701351, 1877
701355, 1879
701359, 1878
701363, 1882
701367, 1882
701371, 1879
701375, 1876
701379, 1877
701383, 1877
701387, 1879
701391, 1878
701395, 1878
701399, 1872
701403, 1879
701407, 1877
701411, 1874
701415, 1879
701419, 1879
701423, 1877
701427, 1881
701431, 1878
701435, 1878
701439, 1881
701443, 1878
701447, 1879
701451, 1877
701455, 1875
701459, 1877
701463, 1878
701467, 1879
701471, 1876
701475, 1879
701479, 1878
701483, 1879
701487, 1878
701491, 1875
701495, 1875
701499, 1877
701503, 1878
701507, 1879
701511, 1879
701515, 1879
701519, 1876
701523, 1874
701527, 1878
701531, 1878
701535, 1877
701539, 1881
701543, 1879
701547, 1882
701551, 1875
701555, 1877
701559, 1876
701563, 1879
701567, 1877
701571, 1880
701575, 1878
701579, 1873
701583, 1878
701587, 1878
701591, 1876
701595, 1875
701599, 1877
701603, 1879
701607, 1878
701611, 1878
701615, 1876
701619, 1878
701623, 1877
701627, 1878
701631, 1875
701635, 1876
701639, 1877
701643, 1879
701647, 1875
701651, 1877
701655, 1874
701659, 1875
701663, 1877
701667, 1875
701671, 1875
701675, 1878
701679, 1880
701683, 1878
701687, 1879
701691, 1879
701695, 1878
701699, 1877
701703, 1873
701707, 1875
701711, 1875
701715, 1872
701719, 1878
701723, 1879
701727, 1880
701731, 1876
701735, 1875
701739, 1879
701743, 1873
701747, 1875
701751, 1877
701755, 1877
701759, 1875
701763, 1878
701767, 1874
701771, 1873
701775, 1878
701779, 1876
701783, 1877
701787, 1879
701791, 1877
701795, 1875
701799, 1875
701803, 1878
701807, 1874
701811, 1874
701815, 1875
701819, 1877
701823, 1879
701827, 1877
701831, 1877
701835, 1875
701839, 1878
701843, 1877
701847, 1875
701851, 1877
701855, 1877
701859, 1879
701863, 1876
701867, 1877
701871, 1874
701875, 1879
701879, 1875
701883, 1875
701887, 1873
701891, 1876
701895, 1878
701899, 1877
701903, 1879
701907, 1878
701911, 1878
701915, 1877
701919, 1881
701923, 1878
701927, 1875
701931, 1877
701935, 1882
701939, 1877
701943, 1877
701947, 1874
701951, 1873
701955, 1877
701959, 1875
701963, 1873
701967, 1875
701971, 1879
701975, 1885
701979, 1878
701983, 1878
701987, 1874
701991, 1881
701995, 1879
701999, 1877
702003, 1874
702007, 1882
702011, 1876
702015, 1877
702019, 1877
702023, 1879
702027, 1873
702031, 1874
702035, 1876
702039, 1878
702043, 1883
702047, 1877
702051, 1872
702055, 1881
702059, 1878
702063, 1877
702067, 1879
702071, 1875
702075, 1878
702079, 1877
702083, 1875
702087, 1879
702091, 1879
702095, 1882
702099, 1875
702103, 1879
702107, 1879
702111, 1878
702115, 1877
702119, 1882
702123, 1875
702127, 1881
702131, 1875
702135, 1874
702139, 1877
702143, 1881
702147, 1877
702151, 1874
702155, 1875
702159, 1881
702163, 1874
702167, 1874
702171, 1872
702175, 1874
702179, 1877
702183, 1875
702187, 1874
702191, 1877
702195, 1878
702199, 1873
702203, 1876
702207, 1883
702211, 1875
702215, 1881
702219, 1874
702223, 1878
702227, 1874
702231, 1878
702235, 1874
702239, 1877
702243, 1882
702247, 1880
702251, 1876
702255, 1882
702259, 1877
702263, 1879
702267, 1877
702271, 1879
702275, 1878
702279, 1878
702283, 1873
702287, 1877
702291, 1877
702295, 1878
702299, 1878
702303, 1877
702307, 1877
702311, 1878
702315, 1874
702319, 1879
702323, 1872
702327, 1877
702331, 1878
702335, 1875
702339, 1883
702343, 1877
702347, 1878
702351, 1875
702355, 1875
702359, 1873
702363, 1877
702367, 1881
702371, 1878
702375, 1880
702379, 1881
702383, 1876
702387, 1877
702391, 1877
702395, 1878
702399, 1879
702403, 1875
702407, 1878
702411, 1879
702415, 1879
702419, 1878
702423, 1875
702427, 1877
702431, 1878
702435, 1881
702439, 1882
702443, 1878
702447, 1873
702451, 1879
702455, 1875
702459, 1877
702463, 1875
702467, 1875
702471, 1876
702475, 1879
702479, 1875
702483, 1878
702487, 1873
702491, 1876
702495, 1878
702499, 1878
702503, 1876
702507, 1881
702511, 1875
702515, 1878
702519, 1878
702523, 1878
702527, 1879
702531, 1877
702535, 1877
702539, 1875
702543, 1874
702547, 1877
702551, 1877
702555, 1877
702559, 1881
702563, 1877
702567, 1877
702571, 1879
702575, 1877
702579, 1878
702583, 1875
702587, 1878
702591, 1873
702595, 1879
702599, 1879
702603, 1875
702607, 1874
702611, 1874
702615, 1882
702619, 1874
702623, 1879
702627, 1876
702631, 1875
702635, 1878
702639, 1875
702643, 1879
702647, 1875
702651, 1876
702655, 1877
702659, 1875
702663, 1879
702667, 1879
702671, 1882
702675, 1873
702679, 1878
702683, 1874
702687, 1877
702691, 1874
702695, 1876
702699, 1882
702703, 1877
702707, 1878
702711, 1874
702715, 1877
702719, 1875
702723, 1876
702727, 1875
702731, 1877
702735, 1877
702739, 1878
702743, 1877
702747, 1878
702751, 1878
702755, 1879
702759, 1878
702763, 1878
702767, 1877
702771, 1879
702775, 1878
702779, 1879
702783, 1878
702787, 1875
702791, 1874
702795, 1874
702799, 1878
702803, 1878
702807, 1874
702811, 1875
702815, 1876
702819, 1878
702823, 1877
702827, 1874
702831, 1879
702835, 1875
702839, 1881
702843, 1878
702847, 1875
702851, 1877
702855, 1878
702859, 1878
702863, 1875
702867, 1878
702871, 1878
702875, 1878
702879, 1876
702883, 1877
702887, 1878
702891, 1878
702895, 1881
702899, 1879
702903, 1874
702907, 1875
702911, 1878
702915, 1879
702919, 1879
702923, 1878
702927, 1877
702931, 1879
702935, 1878
702939, 1875
702943, 1875
702947, 1878
702951, 1878
702955, 1879
702959, 1879
702963, 1874
702967, 1875
702971, 1875
702975, 1877
702979, 1877
702983, 1876
702987, 1878
702991, 1875
702995, 1877
702999, 1873
703003, 1878
703007, 1879
703011, 1875
703015, 1881
703019, 1881
703023, 1878
703027, 1877
703031, 1879
703035, 1875
703039, 1877
703043, 1875
703047, 1879
703051, 1877
703055, 1878
703059, 1881
703063, 1877
703067, 1879
703071, 1875
703075, 1877
703079, 1877
703083, 1878
703087, 1876
703091, 1872
703095, 1874
703099, 1881
703103, 1877
703107, 1879
703111, 1878
703115, 1877
703119, 1877
703123, 1874
703127, 1874
703131, 1879
703135, 1875
703139, 1879
703143, 1877
703147, 1866
703151, 1878
703155, 1879
703159, 1876
703163, 1878
703167, 1878
703171, 1879
703175, 1877
703179, 1877
703183, 1873
703187, 1873
703191, 1876
703195, 1877
703199, 1875
703203, 1882
703207, 1876
703211, 1877
703215, 1875
703219, 1875
703223, 1874
703227, 1875
703231, 1877
703235, 1879
703239, 1877
703243, 1873
703247, 1875
703251, 1878
703255, 1877
703259, 1882
703263, 1875
703267, 1873
703271, 1878
703275, 1879
703279, 1878
703283, 1877
703287, 1878
703291, 1881
703295, 1875
703299, 1878
703303, 1878
703307, 1875
703311, 1874
703315, 1877
703319, 1877
703323, 1883
703327, 1874
703331, 1875
703335, 1878
703339, 1878
703343, 1882
703347, 1882
703351, 1874
703355, 1877
703359, 1877
703363, 1876
703367, 1873
703371, 1875
703375, 1874
703379, 1876
703383, 1875
703387, 1877
703391, 1875
703395, 1880
703399, 1877
703403, 1879
703407, 1877
703411, 1879
703415, 1881
703419, 1876
703423, 1878
703427, 1879
703431, 1878
703435, 1877
703439, 1878
703443, 1879
703447, 1877
703451, 1876
703455, 1881
703459, 1883
703463, 1875
703467, 1877
703471, 1874
703475, 1877
703479, 1877
703483, 1874
703487, 1874
703491, 1875
703495, 1875
703499, 1877
703503, 1874
703507, 1875
703511, 1879
703515, 1878
703519, 1879
703523, 1875
703527, 1877
703531, 1877
703535, 1875
703539, 1873
703543, 1872
703547, 1877
703551, 1875
703555, 1877
703559, 1878
703563, 1875
703567, 1876
703571, 1874
703575, 1879
703579, 1879
703583, 1879
703587, 1875
703591, 1873
703595, 1873
703599, 1878
703603, 1879
703607, 1877
703611, 1873
703615, 1875
703619, 1882
703623, 1879
703627, 1877
703631, 1873
703635, 1881
703639, 1882
703643, 1878
703647, 1879
703651, 1875
703655, 1873
703659, 1879
703663, 1877
703667, 1876
703671, 1877
703675, 1878
703679, 1878
703683, 1878
703687, 1877
703691, 1877
703695, 1878
703699, 1879
703703, 1874
703707, 1879
703711, 1875
703715, 1875
703719, 1874
703723, 1877
703727, 1874
703731, 1878
703735, 1875
703739, 1877
703743, 1877
703747, 1883
703751, 1879
703755, 1873
703759, 1877
703763, 1881
703767, 1873
703771, 1877
703775, 1873
703779, 1875
703783, 1874
703787, 1878
703791, 1877
703795, 1878
703799, 1878
703803, 1878
703807, 1875
703811, 1872
703815, 1877
703819, 1877
703823, 1878
703827, 1875
703831, 1878
703835, 1876
703839, 1878
703843, 1872
703847, 1877
703851, 1877
703855, 1875
703859, 1877
703863, 1877
703867, 1876
703871, 1878
703875, 1874
703879, 1879
703883, 1878
703887, 1874
703891, 1879
703895, 1877
703899, 1878
703903, 1876
703907, 1875
703911, 1877
703915, 1875
703919, 1877
703923, 1875
703927, 1875
703931, 1878
703935, 1878
703939, 1875
703943, 1879
703947, 1878
703951, 1875
703955, 1878
703959, 1877
703963, 1874
703967, 1874
703971, 1878
703975, 1880
703979, 1878
703983, 1879
703987, 1875
703991, 1874
703995, 1878
703999, 1878
704003, 1876
704007, 1873
704011, 1879
704015, 1874
704019, 1874
704023, 1873
704027, 1873
704031, 1875
704035, 1874
704039, 1874
704043, 1875
704047, 1879
704051, 1875
704055, 1875
704059, 1878
704063, 1875
704067, 1874
704071, 1879
704075, 1875
704079, 1879
704083, 1880
704087, 1878
704091, 1879
704095, 1876
704099, 1878
704103, 1878
704107, 1875
704111, 1875
704115, 1873
704119, 1878
704123, 1875
704127, 1873
704131, 1877
704135, 1872
704139, 1878
704143, 1877
704147, 1875
704151, 1878
704155, 1873
704159, 1876
704163, 1878
704167, 1879
704171, 1875
704175, 1875
704179, 1878
704183, 1872
704187, 1878
704191, 1878
704195, 1877
704199, 1879
704203, 1882
704207, 1876
704211, 1874
704215, 1878
704219, 1879
704223, 1875
704227, 1875
704231, 1879
704235, 1872
704239, 1875
704243, 1879
704247, 1877
704251, 1875
704255, 1879
704259, 1877
704263, 1875
704267, 1876
704271, 1875
704275, 1876
704279, 1873
704283, 1879
704287, 1879
704291, 1879
704295, 1877
704299, 1877
704303, 1877
704307, 1872
704311, 1878
704315, 1882
704319, 1881
704323, 1876
704327, 1878
704331, 1878
704335, 1873
704339, 1878
704343, 1874
704347, 1877
704351, 1878
704355, 1877
704359, 1878
704363, 1879
704367, 1877
704371, 1877
704375, 1879
704379, 1875
704383, 1875
704387, 1873
704391, 1878
704395, 1877
704399, 1878
704403, 1875
704407, 1878
704411, 1881
704415, 1877
704419, 1877
704423, 1879
704427, 1876
704431, 1876
704435, 1877
704439, 1883
704443, 1878
704447, 1875
704451, 1881
704455, 1879
704459, 1875
704463, 1879
704467, 1876
704471, 1876
704475, 1878
704479, 1877
704483, 1875
704487, 1873
704491, 1879
704495, 1877
704499, 1875
704503, 1877
704507, 1875
704511, 1877
704515, 1877
704519, 1877
704523, 1879
704527, 1877
704531, 1876
704535, 1878
704539, 1875
704543, 1878
704547, 1877
704551, 1877
704555, 1878
704559, 1879
704563, 1876
704567, 1881
704571, 1879
704575, 1879
704579, 1879
704583, 1875
704587, 1877
704591, 1875
704595, 1873
704599, 1879
704603, 1873
704607, 1875
704611, 1877
704615, 1876
704619, 1877
704623, 1878
704627, 1877
704631, 1877
704635, 1875
704639, 1881
704643, 1878
704647, 1875
704651, 1875
704655, 1876
704659, 1873
704663, 1877
704667, 1878
704671, 1874
704675, 1883
704679, 1875
704683, 1876
704687, 1879
704691, 1874
704695, 1875
704699, 1879
704703, 1879
704707, 1875
704711, 1878
704715, 1877
704719, 1887
704723, 1877
704727, 1877
704731, 1874
704735, 1874
704739, 1878
704743, 1875
704747, 1876
704751, 1872
704755, 1874
704759, 1881
704763, 1873
704767, 1879
704771, 1875
704775, 1879
704779, 1882
704783, 1879
704787, 1875
704791, 1878
704795, 1878
704799, 1879
704803, 1878
704807, 1877
704811, 1878
704815, 1875
704819, 1877
704823, 1877
704827, 1877
704831, 1872
704835, 1877
704839, 1877
704843, 1878
704847, 1879
704851, 1877
704855, 1876
704859, 1878
704863, 1875
704867, 1873
704871, 1878
704875, 1879
704879, 1876
704883, 1877
704887, 1879
704891, 1875
704895, 1877
704899, 1881
704903, 1879
704907, 1875
704911, 1878
704915, 1877
704919, 1877
704923, 1875
704927, 1876
704931, 1878
704935, 1883
704939, 1882
704943, 1872
704947, 1873
704951, 1876
704955, 1875
704959, 1876
704963, 1874
704967, 1877
704971, 1873
704975, 1877
704979, 1873
704983, 1877
704987, 1879
704991, 1878
704995, 1878
704999, 1875
705003, 1879
705007, 1882
705011, 1877
705015, 1877
705019, 1879
705023, 1879
705027, 1878
705031, 1875
705035, 1872
705039, 1877
705043, 1879
705047, 1877
705051, 1877
705055, 1878
705059, 1880
705063, 1879
705067, 1877
705071, 1875
705075, 1875
705079, 1879
705083, 1875
705087, 1878
705091, 1875
705095, 1875
705099, 1883
705103, 1878
705107, 1874
705111, 1878
705115, 1875
705119, 1872
705123, 1873
705127, 1878
705131, 1878
705135, 1877
705139, 1878
705143, 1877
705147, 1879
705151, 1874
705155, 1877
705159, 1874
705163, 1875
705167, 1877
705171, 1874
705175, 1875
705179, 1878
705183, 1878
705187, 1875
705191, 1874
705195, 1877
705199, 1883
705203, 1875
705207, 1875
705211, 1874
705215, 1878
705219, 1874
705223, 1879
705227, 1878
705231, 1875
705235, 1880
705239, 1874
705243, 1872
705247, 1874
705251, 1875
705255, 1875
705259, 1877
705263, 1876
705267, 1878
705271, 1877
705275, 1877
705279, 1877
705283, 1878
705287, 1875
705291, 1877
705295, 1874
705299, 1877
705303, 1874
705307, 1872
705311, 1872
705315, 1874
705319, 1878
705323, 1878
705327, 1875
705331, 1876
705335, 1875
705339, 1883
705343, 1879
705347, 1874
705351, 1877
705355, 1874
705359, 1873
705363, 1876
705367, 1873
705371, 1875
705375, 1877
705379, 1875
705383, 1872
705387, 1885
705391, 1877
705395, 1878
705399, 1875
705403, 1875
705407, 1878
705411, 1872
705415, 1879
705419, 1877
705423, 1875
705427, 1877
705431, 1875
705435, 1879
705439, 1879
705443, 1878
705447, 1877
705451, 1878
705455, 1877
705459, 1875
705463, 1879
705467, 1876
705471, 1875
705475, 1881
705479, 1877
705483, 1876
705487, 1875
705491, 1876
705495, 1877
705499, 1877
705503, 1875
705507, 1873
705511, 1879
705515, 1877
705519, 1878
705523, 1882
705527, 1875
705531, 1875
705535, 1882
705539, 1879
705543, 1881
705547, 1879
705551, 1878
705555, 1877
705559, 1877
705563, 1878
705567, 1875
705571, 1877
705575, 1876
705579, 1877
705583, 1877
705587, 1877
705591, 1882
705595, 1872
705599, 1883
705603, 1878
705607, 1878
705611, 1875
705615, 1876
705619, 1876
705623, 1877
705627, 1875
705631, 1872
705635, 1878
705639, 1882
705643, 1882
705647, 1877
705651, 1878
705655, 1877
705659, 1881
705663, 1874
705667, 1875
705671, 1875
705675, 1878
705679, 1875
705683, 1877
705687, 1878
705691, 1875
705695, 1873
705699, 1878
705703, 1877
705707, 1873
705711, 1877
705715, 1876
705719, 1878
705723, 1875
705727, 1875
705731, 1877
705735, 1875
705739, 1878
705743, 1874
705747, 1876
705751, 1875
705755, 1883
705759, 1882
705763, 1878
705767, 1874
705771, 1877
705775, 1881
705779, 1878
705783, 1876
705787, 1872
705791, 1877
705795, 1879
705799, 1879
705803, 1874
705807, 1877
705811, 1879
705815, 1877
705819, 1883
705823, 1879
705827, 1877
705831, 1875
705835, 1877
705839, 1877
705843, 1877
705847, 1877
705851, 1876
705855, 1882
705859, 1877
705863, 1882
705867, 1873
705871, 1882
705875, 1879
705879, 1875
705883, 1874
705887, 1877
705891, 1881
705895, 1883
705899, 1877
705903, 1879
705907, 1877
705911, 1878
705915, 1877
705919, 1878
705923, 1881
705927, 1877
705931, 1876
705935, 1878
705939, 1875
705943, 1877
705947, 1878
705951, 1878
705955, 1875
705959, 1875
705963, 1878
705967, 1874
705971, 1877
705975, 1875
705979, 1875
705983, 1877
705987, 1875
705991, 1879
705995, 1873
705999, 1877
706003, 1878
706007, 1881
706011, 1875
706015, 1878
706019, 1879
706023, 1875
706027, 1878
706031, 1876
706035, 1875
706039, 1877
706043, 1878
706047, 1877
706051, 1883
706055, 1872
706059, 1876
706063, 1877
706067, 1878
706071, 1877
706075, 1875
706079, 1878
706083, 1878
706087, 1876
706091, 1877
706095, 1882
706099, 1879
706103, 1877
706107, 1873
706111, 1875
706115, 1879
706119, 1877
706123, 1878
706127, 1876
706131, 1878
706135, 1879
706139, 1875
706143, 1878
706147, 1879
706151, 1878
706155, 1876
706159, 1880
706163, 1877
706167, 1879
706171, 1872
706175, 1879
706179, 1879
706183, 1882
706187, 1873
706191, 1877
706195, 1881
706199, 1881
706203, 1878
706207, 1875
706211, 1873
706215, 1881
706219, 1879
706223, 1875
706227, 1878
706231, 1879
706235, 1879
706239, 1879
706243, 1875
706247, 1876
706251, 1877
706255, 1876
706259, 1877
706263, 1876
706267, 1878
706271, 1879
706275, 1877
706279, 1879
706283, 1881
706287, 1876
706291, 1878
706295, 1883
706299, 1877
706303, 1873
706307, 1875
706311, 1877
706315, 1877
706319, 1875
706323, 1878
706327, 1879
706331, 1878
706335, 1876
706339, 1868
706343, 1877
706347, 1877
706351, 1877
706355, 1878
706359, 1877
706363, 1878
706367, 1879
706371, 1877
706375, 1882
706379, 1878
706383, 1875
706387, 1877
706391, 1878
706395, 1877
706399, 1877
706403, 1875
706407, 1877
706411, 1879
706415, 1873
706419, 1879
706423, 1878
706427, 1875
706431, 1877
706435, 1887
706439, 1875
706443, 1875
706447, 1875
706451, 1874
706455, 1876
706459, 1876
706463, 1872
706467, 1879
706471, 1881
706475, 1881
706479, 1877
706483, 1881
706487, 1875
706491, 1876
706495, 1877
706499, 1879
706503, 1881
706507, 1879
706511, 1877
706515, 1878
706519, 1882
706523, 1877
706527, 1874
706531, 1878
706535, 1875
706539, 1882
706543, 1878
706547, 1879
706551, 1877
706555, 1877
706559, 1878
706563, 1878
706567, 1878
706571, 1877
706575, 1875
706579, 1877
706583, 1878
706587, 1876
706591, 1877
706595, 1877
706599, 1879
706603, 1875
706607, 1885
706611, 1876
706615, 1872
706619, 1878
706623, 1880
706627, 1875
706631, 1877
706635, 1876
706639, 1875
706643, 1876
706647, 1878
706651, 1875
706655, 1876
706659, 1879
706663, 1872
706667, 1879
706671, 1879
706675, 1877
706679, 1877
706683, 1877
706687, 1878
706691, 1876
706695, 1875
706699, 1879
706703, 1878
706707, 1873
706711, 1878
706715, 1879
706719, 1873
706723, 1875
706727, 1878
706731, 1875
706735, 1877
706739, 1878
706743, 1875
706747, 1878
706751, 1875
706755, 1877
706759, 1879
706763, 1878
706767, 1875
706771, 1877
706775, 1881
706779, 1879
706783, 1878
706787, 1879
706791, 1877
706795, 1877
706799, 1877
706803, 1883
706807, 1877
706811, 1879
706815, 1876
706819, 1877
706823, 1875
706827, 1876
706831, 1877
706835, 1874
706839, 1881
706843, 1878
706847, 1877
706851, 1877
706855, 1877
706859, 1877
706863, 1875
706867, 1877
706871, 1872
706875, 1875
706879, 1874
706883, 1877
706887, 1878
706891, 1877
706895, 1877
706899, 1883
706903, 1875
706907, 1882
706911, 1879
706915, 1879
706919, 1877
706923, 1878
706927, 1878
706931, 1878
706935, 1881
706939, 1875
706943, 1878
706947, 1877
706951, 1877
706955, 1874
706959, 1874
706963, 1875
706967, 1874
706971, 1875
706975, 1875
706979, 1877
706983, 1877
706987, 1875
706991, 1875
706995, 1881
706999, 1877
707003, 1879
707007, 1878
707011, 1882
707015, 1879
707019, 1879
707023, 1877
707027, 1881
707031, 1879
707035, 1877
707039, 1881
707043, 1879
707047, 1877
707051, 1878
707055, 1875
707059, 1882
707063, 1877
707067, 1877
707071, 1877
707075, 1877
707079, 1875
707083, 1873
707087, 1879
707091, 1874
707095, 1877
707099, 1875
707103, 1875
707107, 1876
707111, 1874
707115, 1877
707119, 1881
707123, 1876
707127, 1877
707131, 1873
707135, 1878
707139, 1873
707143, 1877
707147, 1877
707151, 1878
707155, 1875
707159, 1875
707163, 1877
707167, 1878
707171, 1875
707175, 1874
707179, 1882
707183, 1875
707187, 1875
707191, 1876
707195, 1877
707199, 1877
707203, 1878
707207, 1879
707211, 1879
707215, 1873
707219, 1878
707223, 1879
707227, 1877
707231, 1878
707235, 1875
707239, 1879
707243, 1878
707247, 1883
707251, 1879
707255, 1879
707259, 1879
707263, 1872
707267, 1877
707271, 1878
707275, 1879
707279, 1877
707283, 1884
707287, 1875
707291, 1877
707295, 1878
707299, 1875
707303, 1874
707307, 1877
707311, 1874
707315, 1879
707319, 1878
707323, 1877
707327, 1877
707331, 1879
707335, 1879
707339, 1877
707343, 1877
707347, 1875
707351, 1876
707355, 1877
707359, 1877
707363, 1881
707367, 1879
707371, 1877
707375, 1889
707379, 1886
707383, 1877
707387, 1883
707391, 1876
707395, 1878
707399, 1875
707403, 1881
707407, 1875
707411, 1878
707415, 1879
707419, 1883
707423, 1877
707427, 1872
707431, 1876
707435, 1879
707439, 1881
707443, 1877
707447, 1878
707451, 1874
707455, 1882
707459, 1877
707463, 1879
707467, 1874
707471, 1875
707475, 1877
707479, 1877
707483, 1875
707487, 1876
707491, 1879
707495, 1879
707499, 1881
707503, 1878
707507, 1875
707511, 1878
707515, 1877
707519, 1876
707523, 1879
707527, 1878
707531, 1877
707535, 1878
707539, 1878
707543, 1878
707547, 1874
707551, 1877
707555, 1879
707559, 1879
707563, 1878
707567, 1875
707571, 1878
707575, 1877
707579, 1877
707583, 1877
707587, 1874
707591, 1878
707595, 1878
707599, 1879
707603, 1875
707607, 1875
707611, 1877
707615, 1884
707619, 1877
707623, 1878
707627, 1878
707631, 1879
707635, 1874
707639, 1879
707643, 1877
707647, 1877
707651, 1878
707655, 1878
707659, 1882
707663, 1879
707667, 1875
707671, 1877
707675, 1877
707679, 1877
707683, 1877
707687, 1877
707691, 1879
707695, 1877
707699, 1874
707703, 1878
707707, 1877
707711, 1875
707715, 1876
707719, 1877
707723, 1876
707727, 1876
707731, 1877
707735, 1879
707739, 1872
707743, 1875
707747, 1875
707751, 1877
707755, 1878
707759, 1878
707763, 1877
707767, 1878
707771, 1878
707775, 1877
707779, 1876
707783, 1877
707787, 1883
707791, 1877
707795, 1877
707799, 1878
707803, 1877
707807, 1877
707811, 1877
707815, 1879
707819, 1875
707823, 1875
707827, 1877
707831, 1881
707835, 1877
707839, 1877
707843, 1878
707847, 1877
707851, 1879
707855, 1875
707859, 1881
707863, 1877
707867, 1874
707871, 1877
707875, 1876
707879, 1882
707883, 1878
707887, 1879
707891, 1879
707895, 1882
707899, 1876
707903, 1877
707907, 1889
707911, 1877
707915, 1881
707919, 1876
707923, 1875
707927, 1875
707931, 1879
707935, 1877
707939, 1878
707943, 1877
707947, 1875
707951, 1877
707955, 1882
707959, 1879
707963, 1874
707967, 1881
707971, 1877
707975, 1877
707979, 1881
707983, 1877
707987, 1881
707991, 1875
707995, 1878
707999, 1880
708003, 1878
708007, 1877
708011, 1875
708015, 1877
708019, 1877
708023, 1875
708027, 1880
708031, 1875
708035, 1879
708039, 1878
708043, 1880
708047, 1878
708051, 1875
708055, 1875
708059, 1875
708063, 1875
708067, 1875
708071, 1875
708075, 1875
708079, 1881
708083, 1877
708087, 1875
708091, 1879
708095, 1877
708099, 1876
708103, 1875
708107, 1877
708111, 1877
708115, 1875
708119, 1874
708123, 1881
708127, 1877
708131, 1878
708135, 1877
708139, 1878
708143, 1875
708147, 1878
708151, 1879
708155, 1875
708159, 1879
708163, 1875
708167, 1881
708171, 1876
708175, 1875
708179, 1875
708183, 1875
708187, 1878
708191, 1875
708195, 1879
708199, 1877
708203, 1877
708207, 1873
708211, 1878
708215, 1877
708219, 1878
708223, 1881
708227, 1883
708231, 1878
708235, 1882
708239, 1878
708243, 1878
708247, 1875
708251, 1875
708255, 1877
708259, 1876
708263, 1877
708267, 1879
708271, 1877
708275, 1877
708279, 1879
708283, 1875
708287, 1877
708291, 1874
708295, 1879
708299, 1879
708303, 1879
708307, 1875
708311, 1878
708315, 1877
708319, 1879
708323, 1873
708327, 1875
708331, 1878
708335, 1878
708339, 1878
708343, 1881
708347, 1875
708351, 1877
708355, 1877
708359, 1879
708363, 1879
708367, 1878
708371, 1873
708375, 1878
708379, 1879
708383, 1878
708387, 1877
708391, 1873
708395, 1877
708399, 1883
708403, 1879
708407, 1882
708411, 1876
708415, 1879
708419, 1878
708423, 1875
708427, 1878
708431, 1877
708435, 1874
708439, 1879
708443, 1878
708447, 1877
708451, 1879
708455, 1877
708459, 1878
708463, 1878
