time, value
36570, 1882
36571, 1882
36572, 1874
36582, 1873
36583, 1878
36584, 1877
36585, 1880
36586, 1879
36587, 1875
36588, 1879
36589, 1877
36590, 1877
36591, 1875
36592, 1875
36593, 1876
36594, 1882
36595, 1877
36596, 1873
36597, 1879
36598, 1877
36599, 1874
36600, 1878
36601, 1878
36602, 1875
36603, 1878
36604, 1877
36605, 1875
36606, 1876
36607, 1879
36608, 1877
36609, 1878
36610, 1883
36611, 1878
36612, 1875
36613, 1877
36614, 1879
36615, 1874
36616, 1878
36617, 1875
36618, 1878
36619, 1874
36620, 1878
36621, 1878
36622, 1877
36623, 1875
36624, 1875
36625, 1877
36626, 1878
36627, 1878
36628, 1878
36629, 1878
36630, 1875
36631, 1877
36632, 1876
36633, 1877
36634, 1879
36635, 1877
36636, 1875
36637, 1872
36638, 1877
36639, 1874
36640, 1875
36641, 1878
36642, 1877
36643, 1879
36644, 1875
36645, 1875
36646, 1877
36647, 1874
36648, 1876
36649, 1878
36650, 1875
36651, 1883
36661, 1879
36662, 1875
36663, 1877
36664, 1879
36665, 1874
36666, 1875
36667, 1874
36668, 1878
36669, 1882
36670, 1878
36671, 1878
36672, 1877
36673, 1874
36674, 1877
36675, 1878
36676, 1875
36677, 1879
36678, 1878
36679, 1875
36680, 1879
36681, 1877
36682, 1877
36683, 1875
36684, 1875
36685, 1875
36686, 1878
36687, 1876
36688, 1877
36689, 1879
36690, 1878
36691, 1874
36692, 1881
36693, 1877
36694, 1875
36695, 1876
36696, 1877
36697, 1877
36698, 1877
36699, 1875
36700, 1881
36701, 1874
36702, 1875
36703, 1878
36704, 1879
36705, 1875
36706, 1878
36707, 1881
36708, 1874
36709, 1877
36710, 1876
36711, 1875
36712, 1875
36713, 1875
36714, 1878
36715, 1877
36716, 1874
36717, 1878
36718, 1877
36719, 1873
36720, 1875
36721, 1876
36722, 1874
36723, 1878
36724, 1876
36725, 1873
36726, 1875
36727, 1879
36728, 1877
36729, 1877
36730, 1879
36740, 1874
36741, 1877
36742, 1874
36743, 1878
36744, 1878
36745, 1877
36746, 1878
36747, 1878
36748, 1875
36749, 1877
36750, 1876
36751, 1879
36752, 1877
36753, 1881
36754, 1878
36755, 1879
36756, 1877
36757, 1877
36758, 1877
36759, 1874
36760, 1877
36761, 1875
36762, 1872
36763, 1877
36764, 1875
36765, 1876
36766, 1874
36767, 1882
36768, 1876
36769, 1876
36770, 1879
36771, 1877
36772, 1878
36773, 1873
36774, 1877
36775, 1877
36776, 1875
36777, 1874
36778, 1877
36779, 1878
36780, 1878
36781, 1878
36782, 1875
36783, 1878
36784, 1886
36785, 1881
36786, 1879
36787, 1875
36788, 1873
36789, 1875
36790, 1878
36791, 1877
36792, 1876
36793, 1877
36794, 1873
36795, 1876
36796, 1874
36797, 1877
36798, 1878
36799, 1877
36800, 1879
36801, 1875
36802, 1877
36803, 1878
36804, 1877
36805, 1875
36806, 1875
36807, 1874
36808, 1877
36809, 1875
36819, 1878
36820, 1876
36821, 1876
36822, 1874
36823, 1875
36824, 1879
36825, 1877
36826, 1875
36827, 1873
36828, 1879
36829, 1878
36830, 1877
36831, 1876
36832, 1875
36833, 1878
36834, 1883
36835, 1877
36836, 1877
36837, 1874
36838, 1875
36839, 1873
36840, 1877
36841, 1876
36842, 1877
36843, 1878
36844, 1877
36845, 1877
36846, 1876
36847, 1877
36848, 1878
36849, 1876
36850, 1877
36851, 1877
36852, 1879
36853, 1878
36854, 1879
36855, 1878
36856, 1877
36857, 1874
36858, 1878
36859, 1878
36860, 1877
36861, 1878
36862, 1875
36863, 1875
36864, 1875
36865, 1877
36866, 1878
36867, 1877
36868, 1877
36869, 1875
36870, 1874
36871, 1877
36872, 1890
36873, 1879
36874, 1878
36875, 1877
36876, 1875
36877, 1872
36878, 1878
36879, 1878
36880, 1877
36881, 1875
36882, 1875
36883, 1877
36884, 1875
36885, 1877
36886, 1877
36887, 1876
36888, 1874
36898, 1877
36899, 1872
36900, 1874
36901, 1879
36902, 1877
36903, 1875
36904, 1877
36905, 1877
36906, 1876
36907, 1876
36908, 1878
36909, 1878
36910, 1879
36911, 1875
36912, 1882
36913, 1878
36914, 1879
36915, 1877
36916, 1875
36917, 1875
36918, 1881
36919, 1879
36920, 1879
36921, 1882
36922, 1876
36923, 1877
36924, 1875
36925, 1875
36926, 1881
36927, 1877
36928, 1875
36929, 1877
36930, 1877
36931, 1877
36932, 1879
36933, 1891
36934, 1881
36935, 1877
36936, 1878
36937, 1883
36938, 1879
36939, 1875
36940, 1879
36941, 1879
36942, 1875
36943, 1875
36944, 1877
36945, 1873
36946, 1877
36947, 1874
36948, 1876
36949, 1877
36950, 1882
36951, 1877
36952, 1878
36953, 1879
36954, 1874
36955, 1875
36956, 1877
36957, 1879
36958, 1873
36959, 1876
36960, 1874
36961, 1877
36962, 1879
36963, 1877
36964, 1879
36965, 1879
36966, 1879
36967, 1879
36977, 1875
36978, 1877
36979, 1879
36980, 1879
36981, 1876
36982, 1874
36983, 1877
36984, 1878
36985, 1878
36986, 1875
36987, 1879
36988, 1877
36989, 1877
36990, 1884
36991, 1878
36992, 1879
36993, 1875
36994, 1877
36995, 1877
36996, 1879
36997, 1881
36998, 1875
36999, 1875
37000, 1877
37001, 1875
37002, 1877
37003, 1877
37004, 1874
37005, 1878
37006, 1876
37007, 1879
37008, 1878
37009, 1874
37010, 1878
37011, 1881
37012, 1879
37013, 1879
37014, 1879
37015, 1880
37016, 1877
37017, 1877
37018, 1877
37019, 1879
37020, 1873
37021, 1881
37022, 1874
37023, 1878
37024, 1878
37025, 1876
37026, 1878
37027, 1877
37028, 1878
37029, 1881
37030, 1881
37031, 1878
37032, 1875
37033, 1879
37034, 1878
37035, 1879
37036, 1875
37037, 1877
37038, 1873
37039, 1879
37040, 1877
37041, 1879
37042, 1875
37043, 1877
37044, 1874
37045, 1877
37046, 1877
37056, 1879
37057, 1877
37058, 1874
37059, 1878
37060, 1878
37061, 1873
37062, 1875
37063, 1877
37064, 1881
37065, 1878
37066, 1883
37067, 1876
37068, 1878
37069, 1878
37070, 1876
37071, 1877
37072, 1877
37073, 1877
37074, 1873
37075, 1874
37076, 1876
37077, 1875
37078, 1878
37079, 1877
37080, 1874
37081, 1878
37082, 1877
37083, 1877
37084, 1878
37085, 1876
37086, 1877
37087, 1879
37088, 1877
37089, 1875
37090, 1878
37091, 1877
37092, 1879
37093, 1877
37094, 1875
37095, 1874
37096, 1877
37097, 1880
37098, 1881
37099, 1878
37100, 1875
37101, 1879
37102, 1877
37103, 1877
37104, 1879
37105, 1875
37106, 1875
37107, 1878
37108, 1877
37109, 1879
37110, 1877
37111, 1878
37112, 1879
37113, 1877
37114, 1879
37115, 1873
37116, 1879
37117, 1878
37118, 1875
37119, 1877
37120, 1874
37121, 1877
37122, 1876
37123, 1874
37124, 1877
37125, 1878
37135, 1879
37136, 1879
37137, 1877
37138, 1877
37139, 1875
37140, 1879
37141, 1872
37142, 1875
37143, 1878
37144, 1877
37145, 1878
37146, 1877
37147, 1877
37148, 1876
37149, 1879
37150, 1877
37151, 1878
37152, 1885
37153, 1878
37154, 1877
37155, 1879
37156, 1875
37157, 1875
37158, 1878
37159, 1877
37160, 1879
37161, 1878
37162, 1874
37163, 1875
37164, 1877
37165, 1872
37166, 1881
37167, 1879
37168, 1877
37169, 1883
37170, 1875
37171, 1878
37172, 1875
37173, 1873
37174, 1877
37175, 1877
37176, 1873
37177, 1878
37178, 1879
37179, 1873
37180, 1873
37181, 1878
37182, 1877
37183, 1875
37184, 1875
37185, 1872
37186, 1876
37187, 1874
37188, 1877
37189, 1876
37190, 1877
37191, 1877
37192, 1877
37193, 1879
37194, 1879
37195, 1881
37196, 1878
37197, 1879
37198, 1878
37199, 1876
37200, 1875
37201, 1875
37202, 1876
37203, 1878
37204, 1875
37214, 1878
37215, 1876
37216, 1878
37217, 1872
37218, 1879
37219, 1872
37220, 1876
37221, 1879
37222, 1872
37223, 1878
37224, 1876
37225, 1879
37226, 1879
37227, 1875
37228, 1881
37229, 1883
37230, 1875
37231, 1879
37232, 1878
37233, 1879
37234, 1879
37235, 1878
37236, 1879
37237, 1876
37238, 1874
37239, 1875
37240, 1878
37241, 1872
37242, 1875
37243, 1875
37244, 1877
37245, 1875
37246, 1873
37247, 1880
37248, 1875
37249, 1877
37250, 1875
37251, 1879
37252, 1879
37253, 1875
37254, 1877
37255, 1874
37256, 1878
37257, 1878
37258, 1875
37259, 1875
37260, 1875
37261, 1875
37262, 1875
37263, 1873
37264, 1872
37265, 1875
37266, 1878
37267, 1876
37268, 1877
37269, 1875
37270, 1875
37271, 1877
37272, 1879
37273, 1876
37274, 1875
37275, 1875
37276, 1878
37277, 1875
37278, 1877
37279, 1878
37280, 1875
37281, 1875
37282, 1872
37283, 1878
37293, 1878
37294, 1879
37295, 1879
37296, 1878
37297, 1879
37298, 1877
37299, 1877
37300, 1875
37301, 1875
37302, 1876
37303, 1875
37304, 1876
37305, 1878
37306, 1873
37307, 1878
37308, 1878
37309, 1874
37310, 1874
37311, 1875
37312, 1875
37313, 1878
37314, 1875
37315, 1875
37316, 1875
37317, 1877
37318, 1877
37319, 1878
37320, 1878
37321, 1874
37322, 1875
37323, 1876
37324, 1877
37325, 1874
37326, 1873
37327, 1876
37328, 1879
37329, 1874
37330, 1878
37331, 1875
37332, 1875
37333, 1879
37334, 1877
37335, 1875
37336, 1879
37337, 1873
37338, 1872
37339, 1874
37340, 1878
37341, 1878
37342, 1877
37343, 1877
37344, 1874
37345, 1875
37346, 1879
37347, 1876
37348, 1877
37349, 1875
37350, 1879
37351, 1877
37352, 1878
37353, 1875
37354, 1879
37355, 1874
37356, 1878
37357, 1873
37358, 1877
37359, 1878
37360, 1879
37361, 1875
37362, 1875
37372, 1876
37373, 1872
37374, 1875
37375, 1879
37376, 1874
37377, 1877
37378, 1877
37379, 1878
37380, 1877
37381, 1878
37382, 1877
37383, 1878
37384, 1873
37385, 1877
37386, 1878
37387, 1876
37388, 1875
37389, 1878
37390, 1877
37391, 1875
37392, 1879
37393, 1877
37394, 1875
37395, 1873
37396, 1877
37397, 1878
37398, 1874
37399, 1877
37400, 1877
37401, 1874
37402, 1877
37403, 1877
37404, 1874
37405, 1877
37406, 1877
37407, 1877
37408, 1879
37409, 1881
37410, 1875
37411, 1876
37412, 1877
37413, 1877
37414, 1877
37415, 1877
37416, 1875
37417, 1879
37418, 1877
37419, 1880
37420, 1878
37421, 1878
37422, 1877
37423, 1876
37424, 1877
37425, 1878
37426, 1887
37427, 1875
37428, 1877
37429, 1879
37430, 1876
37431, 1877
37432, 1879
37433, 1875
37434, 1878
37435, 1878
37436, 1878
37437, 1878
37438, 1878
37439, 1875
37440, 1878
37441, 1879
37451, 1877
37452, 1873
37453, 1873
37454, 1878
37455, 1885
37456, 1879
37457, 1882
37458, 1876
37459, 1879
37460, 1877
37461, 1877
37462, 1874
37463, 1878
37464, 1877
37465, 1875
37466, 1880
37467, 1874
37468, 1877
37469, 1878
37470, 1876
37471, 1879
37472, 1875
37473, 1878
37474, 1873
37475, 1881
37476, 1875
37477, 1874
37478, 1877
37479, 1881
37480, 1881
37481, 1874
37482, 1875
37483, 1877
37484, 1879
37485, 1878
37486, 1875
37487, 1867
37488, 1874
37489, 1873
37490, 1875
37491, 1883
37492, 1872
37493, 1875
37494, 1874
37495, 1875
37496, 1878
37497, 1877
37498, 1875
37499, 1876
37500, 1875
37501, 1875
37502, 1878
37503, 1879
37504, 1876
37505, 1875
37506, 1876
37507, 1878
37508, 1877
37509, 1877
37510, 1877
37511, 1877
37512, 1877
37513, 1880
37514, 1875
37515, 1877
37516, 1876
37517, 1877
37518, 1878
37519, 1875
37520, 1873
37530, 1877
37531, 1872
37532, 1875
37533, 1879
37534, 1877
37535, 1881
37536, 1881
37537, 1879
37538, 1871
37539, 1875
37540, 1885
37541, 1871
37542, 1878
37543, 1878
37544, 1875
37545, 1877
37546, 1875
37547, 1876
37548, 1877
37549, 1875
37550, 1877
37551, 1878
37552, 1877
37553, 1877
37554, 1878
37555, 1876
37556, 1879
37557, 1874
37558, 1887
37559, 1875
37560, 1884
37561, 1878
37562, 1882
37563, 1875
37564, 1882
37565, 1874
37566, 1875
37567, 1877
37568, 1879
37569, 1877
37570, 1879
37571, 1877
37572, 1876
37573, 1875
37574, 1875
37575, 1877
37576, 1878
37577, 1878
37578, 1877
37579, 1877
37580, 1878
37581, 1877
37582, 1872
37583, 1879
37584, 1873
37585, 1875
37586, 1874
37587, 1876
37588, 1881
37589, 1878
37590, 1877
37591, 1878
37592, 1881
37593, 1878
37594, 1875
37595, 1878
37596, 1875
37597, 1873
37598, 1879
37599, 1875
37609, 1881
37610, 1878
37611, 1877
37612, 1878
37613, 1877
37614, 1874
37615, 1879
37616, 1877
37617, 1877
37618, 1877
37619, 1872
37620, 1879
37621, 1874
37622, 1874
37623, 1875
37624, 1875
37625, 1878
37626, 1878
37627, 1878
37628, 1883
37629, 1875
37630, 1878
37631, 1874
37632, 1877
37633, 1879
37634, 1877
37635, 1879
37636, 1877
37637, 1877
37638, 1874
37639, 1875
37640, 1878
37641, 1878
37642, 1876
37643, 1874
37644, 1876
37645, 1875
37646, 1874
37647, 1879
37648, 1877
37649, 1879
37650, 1876
37651, 1879
37652, 1877
37653, 1877
37654, 1878
37655, 1877
37656, 1873
37657, 1877
37658, 1875
37659, 1875
37660, 1872
37661, 1877
37662, 1877
37663, 1875
37664, 1873
37665, 1878
37666, 1882
37667, 1881
37668, 1875
37669, 1875
37670, 1877
37671, 1879
37672, 1878
37673, 1875
37674, 1876
37675, 1879
37676, 1882
37677, 1876
37678, 1873
37688, 1878
37689, 1877
37690, 1878
37691, 1881
37692, 1878
37693, 1875
37694, 1879
37695, 1877
37696, 1879
37697, 1879
37698, 1877
37699, 1875
37700, 1882
37701, 1876
37702, 1875
37703, 1879
37704, 1878
37705, 1875
37706, 1875
37707, 1877
37708, 1879
37709, 1879
37710, 1876
37711, 1879
37712, 1878
37713, 1878
37714, 1877
37715, 1875
37716, 1875
37717, 1878
37718, 1876
37719, 1875
37720, 1878
37721, 1877
37722, 1882
37723, 1877
37724, 1877
37725, 1877
37726, 1877
37727, 1878
37728, 1879
37729, 1879
37730, 1879
37731, 1878
37732, 1874
37733, 1877
37734, 1876
37735, 1875
37736, 1877
37737, 1879
37738, 1872
37739, 1877
37740, 1877
37741, 1877
37742, 1877
37743, 1873
37744, 1873
37745, 1877
37746, 1879
37747, 1876
37748, 1877
37749, 1878
37750, 1877
37751, 1877
37752, 1879
37753, 1876
37754, 1879
37755, 1875
37756, 1876
37757, 1875
37767, 1876
37768, 1875
37769, 1877
37770, 1875
37771, 1881
37772, 1876
37773, 1878
37774, 1877
37775, 1875
37776, 1876
37777, 1875
37778, 1881
37779, 1882
37780, 1875
37781, 1877
37782, 1879
37783, 1872
37784, 1877
37785, 1878
37786, 1879
37787, 1875
37788, 1878
37789, 1877
37790, 1879
37791, 1876
37792, 1877
37793, 1877
37794, 1875
37795, 1874
37796, 1877
37797, 1875
37798, 1875
37799, 1877
37800, 1877
37801, 1874
37802, 1876
37803, 1876
37804, 1874
37805, 1876
37806, 1875
37807, 1884
37808, 1877
37809, 1873
37810, 1875
37811, 1875
37812, 1878
37813, 1878
37814, 1878
37815, 1878
37816, 1875
37817, 1876
37818, 1875
37819, 1874
37820, 1879
37821, 1876
37822, 1877
37823, 1875
37824, 1877
37825, 1877
37826, 1878
37827, 1879
37828, 1877
37829, 1877
37830, 1882
37831, 1879
37832, 1879
37833, 1878
37834, 1872
37835, 1876
37836, 1877
37837, 1878
37847, 1875
37848, 1875
37849, 1879
37850, 1881
37851, 1877
37852, 1879
37853, 1874
37854, 1877
37855, 1881
37856, 1876
37857, 1881
37858, 1875
37859, 1875
37860, 1876
37861, 1879
37862, 1877
37863, 1878
37864, 1874
37865, 1877
37866, 1877
37867, 1882
37868, 1877
37869, 1877
37870, 1878
37871, 1878
37872, 1878
37873, 1877
37874, 1877
37875, 1877
37876, 1878
37877, 1874
37878, 1878
37879, 1877
37880, 1877
37881, 1879
37882, 1879
37883, 1877
37884, 1879
37885, 1874
37886, 1878
37887, 1881
37888, 1875
37889, 1879
37890, 1877
37891, 1876
37892, 1879
37893, 1878
37894, 1874
37895, 1874
37896, 1876
37897, 1875
37898, 1879
37899, 1878
37900, 1874
37901, 1875
37902, 1875
37903, 1875
37904, 1878
37905, 1878
37906, 1877
37907, 1878
37908, 1874
37909, 1877
37910, 1876
37911, 1878
37912, 1878
37913, 1877
37914, 1877
37915, 1875
37916, 1878
37926, 1875
37927, 1879
37928, 1875
37929, 1876
37930, 1879
37931, 1881
37932, 1873
37933, 1877
37934, 1877
37935, 1875
37936, 1879
37937, 1877
37938, 1878
37939, 1875
37940, 1879
37941, 1878
37942, 1879
37943, 1877
37944, 1877
37945, 1876
37946, 1878
37947, 1875
37948, 1875
37949, 1877
37950, 1883
37951, 1879
37952, 1879
37953, 1879
37954, 1876
37955, 1874
37956, 1876
37957, 1874
37958, 1874
37959, 1881
37960, 1878
37961, 1878
37962, 1875
37963, 1879
37964, 1877
37965, 1875
37966, 1875
37967, 1875
37968, 1877
37969, 1879
37970, 1878
37971, 1878
37972, 1878
37973, 1878
37974, 1879
37975, 1875
37976, 1874
37977, 1876
37978, 1877
37979, 1877
37980, 1876
37981, 1878
37982, 1875
37983, 1875
37984, 1879
37985, 1876
37986, 1879
37987, 1878
37988, 1879
37989, 1879
37990, 1878
37991, 1877
37992, 1876
37993, 1875
37994, 1878
37995, 1876
38005, 1878
38006, 1878
38007, 1879
38008, 1876
38009, 1873
38010, 1879
38011, 1876
38012, 1878
38013, 1877
38014, 1877
38015, 1874
38016, 1878
38017, 1879
38018, 1873
38019, 1879
38020, 1877
38021, 1882
38022, 1879
38023, 1875
38024, 1875
38025, 1876
38026, 1881
38027, 1877
38028, 1880
38029, 1879
38030, 1878
38031, 1878
38032, 1878
38033, 1878
38034, 1875
38035, 1877
38036, 1879
38037, 1876
38038, 1877
38039, 1877
38040, 1873
38041, 1877
38042, 1876
38043, 1878
38044, 1878
38045, 1878
38046, 1875
38047, 1875
38048, 1876
38049, 1877
38050, 1882
38051, 1878
38052, 1879
38053, 1877
38054, 1877
38055, 1874
38056, 1877
38057, 1873
38058, 1875
38059, 1877
38060, 1887
38061, 1876
38062, 1875
38063, 1876
38064, 1877
38065, 1877
38066, 1875
38067, 1876
38068, 1874
38069, 1882
38070, 1877
38071, 1881
38072, 1879
38073, 1875
38074, 1876
38084, 1875
38085, 1875
38086, 1873
38087, 1877
38088, 1875
38089, 1879
38090, 1875
38091, 1877
38092, 1882
38093, 1875
38094, 1875
38095, 1878
38096, 1874
38097, 1879
38098, 1876
38099, 1881
38100, 1878
38101, 1875
38102, 1879
38103, 1877
38104, 1876
38105, 1875
38106, 1880
38107, 1885
38108, 1874
38109, 1873
38110, 1879
38111, 1872
38112, 1879
38113, 1878
38114, 1875
38115, 1875
38116, 1874
38117, 1877
38118, 1873
38119, 1879
38120, 1878
38121, 1876
38122, 1874
38123, 1877
38124, 1878
38125, 1875
38126, 1875
38127, 1874
38128, 1876
38129, 1875
38130, 1873
38131, 1879
38132, 1879
38133, 1878
38134, 1877
38135, 1877
38136, 1878
38137, 1877
38138, 1877
38139, 1876
38140, 1875
38141, 1877
38142, 1875
38143, 1877
38144, 1877
38145, 1877
38146, 1875
38147, 1879
38148, 1873
38149, 1877
38150, 1883
38151, 1875
38152, 1878
38153, 1878
38163, 1877
38164, 1877
38165, 1878
38166, 1876
38167, 1878
38168, 1877
38169, 1872
38170, 1877
38171, 1877
38172, 1872
38173, 1878
38174, 1882
38175, 1875
38176, 1876
38177, 1877
38178, 1877
38179, 1875
38180, 1874
38181, 1877
38182, 1877
38183, 1878
38184, 1873
38185, 1879
38186, 1876
38187, 1875
38188, 1877
38189, 1879
38190, 1878
38191, 1877
38192, 1877
38193, 1877
38194, 1879
38195, 1879
38196, 1879
38197, 1876
38198, 1878
38199, 1881
38200, 1882
38201, 1876
38202, 1875
38203, 1875
38204, 1882
38205, 1876
38206, 1876
38207, 1877
38208, 1875
38209, 1882
38210, 1877
38211, 1878
38212, 1883
38213, 1878
38214, 1877
38215, 1874
38216, 1875
38217, 1878
38218, 1879
38219, 1877
38220, 1879
38221, 1874
38222, 1875
38223, 1879
38224, 1878
38225, 1877
38226, 1878
38227, 1878
38228, 1881
38229, 1878
38230, 1883
38231, 1877
38232, 1877
38242, 1878
38243, 1874
38244, 1875
38245, 1883
38246, 1874
38247, 1876
38248, 1877
38249, 1877
38250, 1874
38251, 1877
38252, 1882
38253, 1877
38254, 1877
38255, 1878
38256, 1877
38257, 1875
38258, 1877
38259, 1875
38260, 1877
38261, 1874
38262, 1874
38263, 1879
38264, 1875
38265, 1875
38266, 1879
38267, 1876
38268, 1877
38269, 1879
38270, 1877
38271, 1878
38272, 1877
38273, 1877
38274, 1876
38275, 1872
38276, 1873
38277, 1876
38278, 1876
38279, 1877
38280, 1877
38281, 1874
38282, 1882
38283, 1878
38284, 1875
38285, 1875
38286, 1877
38287, 1877
38288, 1875
38289, 1878
38290, 1876
38291, 1882
38292, 1875
38293, 1877
38294, 1873
38295, 1877
38296, 1877
38297, 1879
38298, 1874
38299, 1879
38300, 1874
38301, 1878
38302, 1878
38303, 1875
38304, 1878
38305, 1879
38306, 1875
38307, 1875
38308, 1877
38309, 1877
38310, 1881
38311, 1877
38321, 1874
38322, 1875
38323, 1875
38324, 1878
38325, 1876
38326, 1875
38327, 1877
38328, 1877
38329, 1875
38330, 1874
38331, 1877
38332, 1878
38333, 1876
38334, 1874
38335, 1874
38336, 1875
38337, 1877
38338, 1877
38339, 1875
38340, 1876
38341, 1875
38342, 1875
38343, 1876
38344, 1878
38345, 1878
38346, 1877
38347, 1879
38348, 1877
38349, 1875
38350, 1875
38351, 1877
38352, 1878
38353, 1879
38354, 1877
38355, 1875
38356, 1878
38357, 1877
38358, 1878
38359, 1875
38360, 1873
38361, 1875
38362, 1875
38363, 1875
38364, 1878
38365, 1875
38366, 1873
38367, 1877
38368, 1872
38369, 1879
38370, 1877
38371, 1877
38372, 1877
38373, 1876
38374, 1877
38375, 1876
38376, 1878
38377, 1877
38378, 1876
38379, 1875
38380, 1875
38381, 1877
38382, 1875
38383, 1873
38384, 1877
38385, 1877
38386, 1878
38387, 1878
38388, 1879
38389, 1874
38390, 1876
38400, 1875
38401, 1878
38402, 1877
38403, 1874
38404, 1877
38405, 1876
38406, 1877
38407, 1875
38408, 1877
38409, 1873
38410, 1879
38411, 1879
38412, 1877
38413, 1873
38414, 1875
38415, 1879
38416, 1877
38417, 1879
38418, 1875
38419, 1877
38420, 1877
38421, 1875
38422, 1874
38423, 1877
38424, 1875
38425, 1879
38426, 1880
38427, 1879
38428, 1875
38429, 1877
38430, 1881
38431, 1879
38432, 1879
38433, 1875
38434, 1875
38435, 1877
38436, 1876
38437, 1875
38438, 1877
38439, 1878
38440, 1877
38441, 1873
38442, 1878
38443, 1877
38444, 1875
38445, 1877
38446, 1877
38447, 1875
38448, 1875
38449, 1878
38450, 1877
38451, 1881
38452, 1877
38453, 1875
38454, 1879
38455, 1874
38456, 1877
38457, 1878
38458, 1873
38459, 1877
38460, 1872
38461, 1873
38462, 1876
38463, 1875
38464, 1874
38465, 1877
38466, 1875
38467, 1879
38468, 1878
38469, 1877
38479, 1873
38480, 1873
38481, 1883
38482, 1874
38483, 1876
38484, 1876
38485, 1874
38486, 1877
38487, 1881
38488, 1877
38489, 1882
38490, 1875
38491, 1879
38492, 1875
38493, 1879
38494, 1878
38495, 1876
38496, 1877
38497, 1877
38498, 1879
38499, 1879
38500, 1875
38501, 1877
38502, 1875
38503, 1874
38504, 1877
38505, 1875
38506, 1875
38507, 1879
38508, 1878
38509, 1876
38510, 1878
38511, 1877
38512, 1878
38513, 1882
38514, 1875
38515, 1877
38516, 1872
38517, 1879
38518, 1874
38519, 1875
38520, 1875
38521, 1874
38522, 1877
38523, 1877
38524, 1877
38525, 1875
38526, 1877
38527, 1878
38528, 1875
38529, 1874
38530, 1881
38531, 1872
38532, 1881
38533, 1877
38534, 1874
38535, 1873
38536, 1873
38537, 1874
38538, 1876
38539, 1875
38540, 1879
38541, 1877
38542, 1875
38543, 1874
38544, 1877
38545, 1877
38546, 1879
38547, 1877
38548, 1877
38558, 1878
38559, 1878
38560, 1877
38561, 1877
38562, 1875
38563, 1875
38564, 1876
38565, 1879
38566, 1876
38567, 1877
38568, 1878
38569, 1878
38570, 1879
38571, 1879
38572, 1877
38573, 1875
38574, 1874
38575, 1877
38576, 1875
38577, 1878
38578, 1878
38579, 1876
38580, 1886
38581, 1877
38582, 1875
38583, 1876
38584, 1879
38585, 1878
38586, 1874
38587, 1875
38588, 1877
38589, 1878
38590, 1881
38591, 1877
38592, 1879
38593, 1879
38594, 1877
38595, 1874
38596, 1875
38597, 1873
38598, 1874
38599, 1875
38600, 1877
38601, 1877
38602, 1879
38603, 1878
38604, 1874
38605, 1875
38606, 1881
38607, 1875
38608, 1877
38609, 1882
38610, 1878
38611, 1875
38612, 1876
38613, 1876
38614, 1877
38615, 1876
38616, 1877
38617, 1877
38618, 1883
38619, 1878
38620, 1872
38621, 1875
38622, 1876
38623, 1875
38624, 1875
38625, 1878
38626, 1874
38627, 1879
38637, 1877
38638, 1873
38639, 1873
38640, 1878
38641, 1879
38642, 1876
38643, 1877
38644, 1878
38645, 1874
38646, 1877
38647, 1875
38648, 1882
38649, 1878
38650, 1878
38651, 1881
38652, 1875
38653, 1881
38654, 1877
38655, 1873
38656, 1875
38657, 1874
38658, 1876
38659, 1881
38660, 1874
38661, 1874
38662, 1881
38663, 1878
38664, 1872
38665, 1881
38666, 1875
38667, 1878
38668, 1878
38669, 1875
38670, 1877
38671, 1875
38672, 1882
38673, 1877
38674, 1872
38675, 1876
38676, 1875
38677, 1882
38678, 1874
38679, 1877
38680, 1875
38681, 1874
38682, 1877
38683, 1874
38684, 1878
38685, 1877
38686, 1879
38687, 1878
38688, 1877
38689, 1874
38690, 1874
38691, 1875
38692, 1879
38693, 1875
38694, 1877
38695, 1873
38696, 1875
38697, 1878
38698, 1878
38699, 1877
38700, 1875
38701, 1879
38702, 1878
38703, 1878
38704, 1879
38705, 1878
38706, 1879
38716, 1874
38717, 1877
38718, 1876
38719, 1875
38720, 1877
38721, 1878
38722, 1877
38723, 1875
38724, 1875
38725, 1875
38726, 1874
38727, 1878
38728, 1875
38729, 1879
38730, 1877
38731, 1878
38732, 1874
38733, 1881
38734, 1875
38735, 1877
38736, 1875
38737, 1879
38738, 1879
38739, 1876
38740, 1876
38741, 1876
38742, 1881
38743, 1879
38744, 1874
38745, 1879
38746, 1874
38747, 1876
38748, 1874
38749, 1885
38750, 1878
38751, 1877
38752, 1876
38753, 1877
38754, 1875
38755, 1877
38756, 1876
38757, 1874
38758, 1877
38759, 1878
38760, 1877
38761, 1879
38762, 1877
38763, 1877
38764, 1877
38765, 1879
38766, 1877
38767, 1875
38768, 1878
38769, 1876
38770, 1875
38771, 1873
38772, 1881
38773, 1879
38774, 1877
38775, 1874
38776, 1878
38777, 1879
38778, 1877
38779, 1874
38780, 1875
38781, 1877
38782, 1874
38783, 1879
38784, 1877
38785, 1885
38795, 1874
38796, 1879
38797, 1879
38798, 1877
38799, 1878
38800, 1879
38801, 1877
38802, 1874
38803, 1873
38804, 1875
38805, 1875
38806, 1873
38807, 1881
38808, 1878
38809, 1876
38810, 1877
38811, 1874
38812, 1878
38813, 1876
38814, 1875
38815, 1878
38816, 1875
38817, 1874
38818, 1877
38819, 1876
38820, 1874
38821, 1874
38822, 1877
38823, 1879
38824, 1874
38825, 1872
38826, 1878
38827, 1881
38828, 1877
38829, 1875
