time, value, value2
72120, 730, 3425
72124, 730, 3410
72128, 731, 3408
72132, 732, 3406
72136, 734, 3410
72140, 730, 3403
72144, 727, 3405
72148, 731, 3408
72152, 729, 3409
72156, 734, 3414
72160, 730, 3408
72164, 731, 3406
72168, 730, 3408
72172, 731, 3409
72176, 733, 3414
72180, 731, 3406
72184, 730, 3403
72188, 730, 3408
72192, 728, 3406
72196, 735, 3410
72200, 727, 3405
72204, 727, 3408
72208, 730, 3403
72212, 731, 3408
72216, 734, 3410
72220, 730, 3407
72224, 733, 3403
72228, 731, 3415
72232, 733, 3411
72236, 732, 3411
72240, 732, 3408
72244, 729, 3407
72248, 733, 3408
72252, 731, 3409
72256, 734, 3411
72260, 727, 3407
72264, 730, 3405
72268, 733, 3408
72272, 733, 3403
72276, 735, 3410
72280, 730, 3408
72284, 730, 3402
72288, 731, 3407
72292, 730, 3407
72296, 733, 3410
72300, 731, 3408
72304, 726, 3403
72308, 730, 3407
72312, 729, 3407
72316, 735, 3410
72320, 732, 3407
72324, 730, 3403
72328, 732, 3408
72332, 729, 3405
72336, 733, 3412
72340, 727, 3405
72344, 729, 3407
72348, 732, 3407
72352, 732, 3407
72356, 734, 3413
72360, 731, 3405
72364, 727, 3401
72368, 731, 3406
72372, 734, 3408
72376, 731, 3408
72380, 727, 3408
72384, 731, 3407
72388, 732, 3408
72392, 727, 3408
72396, 733, 3408
72400, 729, 3409
72404, 732, 3397
72408, 732, 3408
72412, 732, 3406
72416, 734, 3408
72420, 731, 3408
72424, 727, 3403
72428, 730, 3408
72432, 727, 3405
72436, 736, 3415
72440, 731, 3407
72444, 730, 3404
72448, 731, 3408
72452, 729, 3407
72456, 733, 3412
72460, 731, 3405
72464, 729, 3402
72468, 734, 3415
72472, 730, 3406
72476, 733, 3411
72480, 733, 3406
72484, 730, 3404
72488, 730, 3408
72492, 731, 3408
72496, 733, 3413
72500, 732, 3408
72504, 730, 3403
72508, 730, 3407
72512, 730, 3408
72516, 733, 3410
72520, 729, 3408
72524, 725, 3402
72528, 732, 3407
72532, 732, 3408
72536, 733, 3409
72540, 730, 3408
72544, 730, 3402
72548, 730, 3407
72552, 731, 3408
72556, 734, 3409
72560, 732, 3407
72564, 729, 3401
72568, 731, 3408
72572, 731, 3407
72576, 734, 3413
72580, 731, 3404
72584, 729, 3405
72588, 733, 3406
72592, 730, 3407
72596, 735, 3409
72600, 735, 3407
72604, 730, 3406
72608, 729, 3407
72612, 730, 3406
72616, 736, 3408
72620, 731, 3407
72624, 725, 3406
72628, 731, 3407
72632, 727, 3408
72636, 735, 3409
72640, 729, 3406
72644, 730, 3407
72648, 731, 3408
72652, 730, 3408
72656, 734, 3411
72660, 734, 3408
72664, 730, 3402
72668, 731, 3409
72672, 731, 3408
72676, 731, 3410
72680, 730, 3408
72684, 729, 3403
72688, 731, 3406
72692, 731, 3408
72696, 735, 3410
72700, 730, 3408
72704, 729, 3405
72708, 733, 3408
72712, 729, 3407
72716, 734, 3411
72720, 731, 3408
72724, 726, 3404
72728, 732, 3409
72732, 730, 3407
72736, 737, 3408
72740, 732, 3410
72744, 729, 3403
72748, 732, 3408
72752, 730, 3404
72756, 731, 3409
72760, 735, 3408
72764, 729, 3405
72768, 733, 3406
72772, 730, 3406
72776, 733, 3413
72780, 731, 3408
72784, 727, 3402
72788, 731, 3408
72792, 730, 3402
72796, 735, 3409
72800, 734, 3407
72804, 731, 3406
72808, 733, 3408
72812, 731, 3408
72816, 733, 3411
72820, 732, 3408
72824, 727, 3405
72828, 731, 3407
72832, 730, 3405
72836, 732, 3408
72840, 731, 3408
72844, 730, 3403
72848, 732, 3408
72852, 729, 3407
72856, 737, 3413
72860, 733, 3408
72864, 725, 3406
72868, 731, 3405
72872, 728, 3402
72876, 733, 3410
72880, 731, 3408
72884, 727, 3408
72888, 731, 3407
72892, 729, 3407
72896, 734, 3410
72900, 733, 3408
72904, 729, 3407
72908, 731, 3408
72912, 730, 3403
72916, 733, 3408
72920, 734, 3408
72924, 732, 3407
72928, 731, 3407
72932, 730, 3407
72936, 730, 3410
72940, 730, 3409
72944, 720, 3403
72948, 730, 3409
72952, 730, 3407
72956, 733, 3410
72960, 735, 3408
72964, 727, 3407
72968, 731, 3407
72972, 727, 3406
72976, 733, 3409
72980, 729, 3407
72984, 727, 3407
72988, 730, 3407
72992, 730, 3405
72996, 734, 3408
73000, 734, 3408
73004, 727, 3403
73008, 731, 3407
73012, 730, 3407
73016, 735, 3408
73020, 736, 3408
73024, 730, 3403
73028, 731, 3407
73032, 727, 3402
73036, 734, 3406
73040, 731, 3408
73044, 724, 3395
73048, 729, 3408
73052, 730, 3405
73056, 734, 3408
73060, 734, 3410
73064, 728, 3407
73068, 726, 3408
73072, 731, 3408
73076, 734, 3412
73080, 733, 3408
73084, 729, 3405
73088, 733, 3406
73092, 730, 3404
73096, 735, 3410
73100, 734, 3408
73104, 727, 3402
73108, 732, 3405
73112, 727, 3405
73116, 731, 3410
73120, 733, 3408
73124, 729, 3401
73128, 732, 3408
73132, 729, 3408
73136, 733, 3409
73140, 731, 3408
73144, 725, 3404
73148, 731, 3408
73152, 730, 3404
73156, 733, 3408
73160, 735, 3408
73164, 729, 3407
73168, 732, 3407
73172, 727, 3401
73176, 733, 3413
73180, 731, 3407
73184, 729, 3405
73188, 730, 3407
73192, 731, 3405
73196, 732, 3413
73200, 734, 3409
73204, 730, 3399
73208, 733, 3408
73212, 730, 3408
73216, 732, 3409
73220, 731, 3408
73224, 731, 3406
73228, 731, 3408
73232, 730, 3406
73236, 734, 3409
73240, 731, 3408
73244, 730, 3406
73248, 732, 3408
73252, 731, 3408
73256, 733, 3409
73260, 735, 3408
73264, 726, 3402
73268, 732, 3405
73272, 729, 3407
73276, 734, 3410
73280, 733, 3408
73284, 727, 3406
73288, 731, 3405
73292, 727, 3408
73296, 731, 3410
73300, 733, 3408
73304, 727, 3405
73308, 726, 3408
73312, 726, 3405
73316, 735, 3413
73320, 734, 3410
73324, 726, 3403
73328, 730, 3407
73332, 729, 3408
73336, 733, 3408
73340, 733, 3409
73344, 727, 3403
73348, 730, 3408
73352, 729, 3403
73356, 733, 3408
73360, 733, 3408
73364, 729, 3404
73368, 730, 3408
73372, 731, 3403
73376, 731, 3411
73380, 734, 3408
73384, 727, 3402
73388, 727, 3408
73392, 731, 3408
73396, 736, 3410
73400, 734, 3409
73404, 729, 3404
73408, 731, 3407
73412, 731, 3405
73416, 732, 3410
73420, 733, 3408
73424, 729, 3406
73428, 729, 3408
73432, 730, 3408
73436, 735, 3408
73440, 735, 3409
73444, 730, 3404
73448, 729, 3408
73452, 732, 3403
73456, 732, 3410
73460, 734, 3411
73464, 729, 3406
73468, 731, 3408
73472, 727, 3408
73476, 729, 3410
73480, 735, 3409
73484, 728, 3405
73488, 733, 3405
73492, 729, 3404
73496, 733, 3406
73500, 733, 3408
73504, 730, 3405
73508, 730, 3408
73512, 731, 3408
73516, 730, 3409
73520, 735, 3413
73524, 724, 3405
73528, 729, 3409
73532, 727, 3407
73536, 734, 3408
73540, 733, 3408
73544, 727, 3405
73548, 732, 3408
73552, 731, 3406
73556, 733, 3408
73560, 735, 3411
73564, 727, 3404
73568, 729, 3408
73572, 730, 3404
73576, 733, 3410
73580, 734, 3408
73584, 729, 3405
73588, 738, 3406
73592, 732, 3406
73596, 731, 3410
73600, 734, 3411
73604, 725, 3402
73608, 729, 3408
73612, 730, 3409
73616, 734, 3410
73620, 734, 3411
73624, 727, 3407
73628, 731, 3406
73632, 732, 3403
73636, 734, 3411
73640, 735, 3408
73644, 730, 3405
73648, 726, 3408
73652, 730, 3407
73656, 733, 3409
73660, 734, 3410
73664, 725, 3405
73668, 731, 3406
73672, 731, 3407
73676, 734, 3407
73680, 732, 3409
73684, 730, 3405
73688, 729, 3406
73692, 731, 3406
73696, 733, 3409
73700, 733, 3414
73704, 729, 3408
73708, 730, 3406
73712, 727, 3408
73716, 735, 3409
73720, 734, 3410
73724, 730, 3403
73728, 727, 3408
73732, 729, 3405
73736, 731, 3409
73740, 734, 3410
73744, 726, 3401
73748, 731, 3407
73752, 727, 3407
73756, 733, 3408
73760, 735, 3409
73764, 729, 3408
73768, 733, 3408
73772, 730, 3405
73776, 733, 3409
73780, 735, 3409
73784, 726, 3399
73788, 733, 3407
73792, 729, 3403
73796, 733, 3409
73800, 734, 3409
73804, 731, 3406
73808, 730, 3405
73812, 730, 3403
73816, 735, 3408
73820, 735, 3409
73824, 727, 3403
73828, 730, 3406
73832, 733, 3404
73836, 731, 3408
73840, 733, 3408
73844, 731, 3399
73848, 727, 3406
73852, 728, 3406
73856, 735, 3408
73860, 734, 3411
73864, 729, 3408
73868, 730, 3407
73872, 730, 3405
73876, 734, 3408
73880, 733, 3410
73884, 729, 3406
73888, 729, 3405
73892, 729, 3405
73896, 731, 3409
73900, 737, 3413
73904, 729, 3401
73908, 729, 3405
73912, 729, 3407
73916, 733, 3414
73920, 733, 3415
73924, 727, 3401
73928, 731, 3407
73932, 731, 3408
73936, 733, 3409
73940, 735, 3412
73944, 725, 3407
73948, 730, 3407
73952, 727, 3407
73956, 730, 3410
73960, 735, 3411
73964, 727, 3401
73968, 728, 3403
73972, 727, 3405
73976, 735, 3408
73980, 734, 3414
73984, 730, 3402
73988, 726, 3407
73992, 733, 3408
73996, 733, 3408
74000, 731, 3410
74004, 727, 3406
74008, 731, 3408
74012, 730, 3407
74016, 732, 3408
74020, 737, 3408
74024, 727, 3406
74028, 727, 3408
74032, 734, 3407
74036, 731, 3409
74040, 734, 3409
74044, 727, 3406
74048, 731, 3408
74052, 730, 3407
74056, 733, 3408
74060, 734, 3409
74064, 727, 3399
74068, 727, 3405
74072, 730, 3407
74076, 733, 3407
74080, 734, 3412
74084, 727, 3402
74088, 731, 3407
74092, 727, 3401
74096, 733, 3408
74100, 733, 3415
74104, 731, 3401
74108, 732, 3408
74112, 733, 3408
74116, 735, 3409
74120, 736, 3410
74124, 731, 3403
74128, 731, 3406
74132, 729, 3405
74136, 731, 3412
74140, 735, 3414
74144, 727, 3402
74148, 727, 3408
74152, 728, 3406
74156, 732, 3408
74160, 735, 3412
74164, 728, 3399
74168, 729, 3406
74172, 731, 3407
74176, 731, 3408
74180, 735, 3409
74184, 730, 3403
74188, 727, 3407
74192, 729, 3407
74196, 731, 3408
74200, 735, 3410
74204, 731, 3406
74208, 726, 3406
74212, 732, 3407
74216, 733, 3408
74220, 735, 3415
74224, 726, 3405
74228, 727, 3407
74232, 729, 3408
74236, 733, 3406
74240, 733, 3410
74244, 727, 3401
74248, 731, 3406
74252, 727, 3408
74256, 734, 3415
74260, 735, 3409
74264, 727, 3402
74268, 730, 3406
74272, 730, 3407
74276, 733, 3408
74280, 734, 3413
74284, 730, 3405
74288, 729, 3405
74292, 731, 3403
74296, 733, 3407
74300, 737, 3414
74304, 726, 3398
74308, 731, 3408
74312, 726, 3405
74316, 733, 3408
74320, 734, 3409
74324, 730, 3403
74328, 729, 3406
74332, 731, 3408
74336, 733, 3411
74340, 733, 3410
74344, 731, 3405
74348, 731, 3407
74352, 733, 3399
74356, 730, 3414
74360, 731, 3413
74364, 729, 3405
74368, 729, 3406
74372, 730, 3408
74376, 735, 3408
74380, 731, 3409
74384, 731, 3405
74388, 729, 3406
74392, 727, 3408
74396, 734, 3409
74400, 733, 3410
74404, 731, 3407
74408, 732, 3407
74412, 729, 3408
74416, 735, 3408
74420, 736, 3410
74424, 729, 3407
74428, 727, 3407
74432, 729, 3404
74436, 731, 3408
74440, 733, 3411
74444, 729, 3401
74448, 730, 3407
74452, 727, 3407
74456, 732, 3408
74460, 734, 3410
74464, 729, 3405
74468, 730, 3407
74472, 726, 3407
74476, 733, 3408
74480, 735, 3409
74484, 731, 3402
74488, 729, 3407
74492, 727, 3403
74496, 733, 3408
74500, 735, 3410
74504, 730, 3405
74508, 730, 3408
74512, 730, 3407
74516, 732, 3408
74520, 734, 3408
74524, 730, 3405
74528, 730, 3405
74532, 733, 3406
74536, 733, 3408
74540, 735, 3410
74544, 725, 3404
74548, 730, 3403
74552, 729, 3405
74556, 734, 3410
74560, 736, 3410
74564, 725, 3402
74568, 730, 3406
74572, 731, 3408
74576, 731, 3409
74580, 734, 3411
74584, 727, 3409
74588, 730, 3406
74592, 730, 3405
74596, 734, 3408
74600, 733, 3412
74604, 727, 3407
74608, 731, 3406
74612, 727, 3407
74616, 731, 3408
74620, 734, 3409
74624, 727, 3406
74628, 728, 3405
74632, 731, 3405
74636, 731, 3407
74640, 733, 3411
74644, 729, 3406
74648, 727, 3408
74652, 727, 3405
74656, 729, 3408
74660, 735, 3411
74664, 727, 3401
74668, 730, 3405
74672, 730, 3403
74676, 733, 3408
74680, 734, 3411
74684, 730, 3406
74688, 727, 3408
74692, 732, 3407
74696, 734, 3408
74700, 737, 3411
74704, 727, 3403
74708, 729, 3406
74712, 733, 3406
74716, 734, 3409
74720, 732, 3413
74724, 724, 3403
74728, 727, 3408
74732, 727, 3407
74736, 735, 3409
74740, 731, 3414
74744, 729, 3403
74748, 729, 3407
74752, 729, 3405
74756, 733, 3407
74760, 733, 3408
74764, 727, 3403
74768, 729, 3406
74772, 726, 3408
74776, 731, 3408
74780, 734, 3410
74784, 727, 3402
74788, 730, 3407
74792, 729, 3404
74796, 734, 3408
74800, 734, 3409
74804, 729, 3404
74808, 729, 3408
74812, 731, 3405
74816, 733, 3408
74820, 734, 3414
74824, 729, 3408
74828, 729, 3407
74832, 729, 3406
74836, 733, 3408
74840, 734, 3409
74844, 725, 3399
74848, 727, 3403
74852, 731, 3405
74856, 731, 3408
74860, 733, 3408
74864, 729, 3405
74868, 730, 3405
74872, 729, 3405
74876, 733, 3408
74880, 734, 3409
74884, 727, 3405
74888, 730, 3408
74892, 729, 3407
74896, 732, 3408
74900, 734, 3409
74904, 736, 3403
74908, 729, 3403
74912, 732, 3406
74916, 726, 3409
74920, 733, 3408
74924, 727, 3399
74928, 729, 3405
74932, 729, 3408
74936, 731, 3408
74940, 739, 3411
74944, 726, 3399
74948, 727, 3403
74952, 727, 3406
74956, 731, 3408
74960, 733, 3410
74964, 725, 3405
74968, 727, 3407
74972, 730, 3404
74976, 731, 3408
74980, 734, 3409
74984, 729, 3403
74988, 731, 3403
74992, 730, 3408
74996, 733, 3408
75000, 735, 3414
75004, 729, 3402
75008, 730, 3410
75012, 731, 3408
75016, 732, 3408
75020, 735, 3409
75024, 730, 3407
75028, 731, 3403
75032, 730, 3408
75036, 732, 3408
75040, 734, 3413
75044, 731, 3406
75048, 727, 3407
75052, 731, 3408
75056, 732, 3408
75060, 734, 3410
75064, 729, 3406
75068, 729, 3407
75072, 729, 3405
75076, 730, 3410
75080, 734, 3414
75084, 729, 3406
75088, 727, 3405
75092, 733, 3406
75096, 732, 3408
75100, 736, 3410
75104, 727, 3401
75108, 730, 3407
75112, 734, 3407
75116, 732, 3411
75120, 733, 3411
75124, 729, 3405
75128, 733, 3407
75132, 730, 3405
75136, 731, 3409
75140, 733, 3411
75144, 726, 3404
75148, 733, 3404
75152, 730, 3407
75156, 731, 3408
75160, 733, 3411
75164, 727, 3403
75168, 727, 3405
75172, 731, 3407
75176, 731, 3412
75180, 733, 3409
75184, 728, 3401
75188, 731, 3405
75192, 733, 3406
75196, 731, 3408
75200, 737, 3410
75204, 727, 3395
75208, 731, 3403
75212, 732, 3407
75216, 731, 3408
75220, 735, 3411
75224, 728, 3405
75228, 730, 3407
75232, 731, 3402
75236, 730, 3408
75240, 735, 3408
75244, 729, 3405
75248, 727, 3405
75252, 731, 3406
75256, 733, 3409
75260, 735, 3411
75264, 735, 3405
75268, 727, 3408
75272, 728, 3405
75276, 735, 3408
75280, 733, 3410
75284, 726, 3404
75288, 730, 3403
75292, 731, 3407
75296, 729, 3406
75300, 738, 3411
75304, 726, 3402
75308, 729, 3408
75312, 734, 3404
75316, 731, 3408
75320, 733, 3413
75324, 729, 3403
75328, 727, 3405
75332, 731, 3407
75336, 730, 3408
75340, 731, 3413
75344, 731, 3407
75348, 727, 3405
75352, 734, 3408
75356, 732, 3406
75360, 731, 3414
75364, 730, 3407
75368, 725, 3404
75372, 733, 3408
75376, 730, 3408
75380, 734, 3409
75384, 727, 3403
75388, 727, 3407
75392, 729, 3405
75396, 731, 3408
75400, 734, 3409
75404, 731, 3404
75408, 727, 3405
75412, 733, 3409
75416, 731, 3407
75420, 732, 3411
75424, 726, 3404
75428, 727, 3408
75432, 730, 3405
75436, 734, 3408
75440, 735, 3410
75444, 727, 3406
75448, 730, 3402
75452, 733, 3408
75456, 729, 3409
75460, 735, 3411
75464, 727, 3403
75468, 731, 3402
75472, 731, 3399
75476, 733, 3408
75480, 735, 3408
75484, 727, 3403
75488, 727, 3406
75492, 727, 3408
75496, 733, 3407
75500, 734, 3408
75504, 730, 3404
75508, 726, 3406
75512, 731, 3406
75516, 731, 3408
75520, 735, 3410
75524, 727, 3401
75528, 726, 3405
75532, 731, 3408
75536, 731, 3408
75540, 733, 3411
75544, 729, 3402
75548, 729, 3405
75552, 733, 3407
75556, 731, 3408
75560, 734, 3409
75564, 730, 3405
75568, 727, 3401
75572, 732, 3408
75576, 732, 3408
75580, 735, 3409
75584, 730, 3404
75588, 730, 3404
75592, 733, 3407
75596, 731, 3408
75600, 734, 3408
75604, 729, 3403
75608, 725, 3403
75612, 734, 3408
75616, 731, 3408
75620, 734, 3415
75624, 731, 3404
75628, 731, 3405
75632, 729, 3408
75636, 732, 3408
75640, 733, 3410
75644, 730, 3406
75648, 727, 3405
75652, 731, 3408
75656, 730, 3408
75660, 734, 3408
75664, 732, 3408
75668, 729, 3403
75672, 727, 3407
75676, 732, 3408
75680, 736, 3411
75684, 722, 3399
75688, 729, 3406
75692, 731, 3407
75696, 729, 3408
75700, 734, 3413
75704, 730, 3401
75708, 727, 3404
75712, 733, 3407
75716, 731, 3408
75720, 734, 3408
75724, 729, 3405
75728, 727, 3405
75732, 731, 3408
75736, 730, 3408
75740, 735, 3409
75744, 730, 3405
75748, 727, 3406
75752, 731, 3408
75756, 727, 3407
75760, 733, 3413
75764, 731, 3405
75768, 738, 3408
75772, 734, 3408
75776, 733, 3408
75780, 734, 3413
75784, 731, 3408
75788, 727, 3402
75792, 733, 3408
75796, 732, 3408
75800, 734, 3408
75804, 725, 3399
75808, 727, 3401
75812, 731, 3407
75816, 731, 3405
75820, 733, 3409
75824, 730, 3407
75828, 727, 3403
75832, 730, 3408
75836, 733, 3408
75840, 732, 3410
75844, 727, 3403
75848, 730, 3404
75852, 733, 3408
75856, 731, 3405
75860, 733, 3409
75864, 730, 3403
75868, 727, 3408
75872, 734, 3407
75876, 732, 3406
75880, 729, 3410
75884, 729, 3402
75888, 730, 3405
75892, 733, 3408
75896, 731, 3408
75900, 735, 3410
75904, 730, 3406
75908, 727, 3397
75912, 736, 3408
75916, 727, 3407
75920, 735, 3413
75924, 729, 3407
75928, 726, 3399
75932, 731, 3408
75936, 730, 3407
75940, 733, 3409
75944, 729, 3406
75948, 728, 3408
75952, 732, 3406
75956, 730, 3407
75960, 732, 3408
75964, 729, 3406
75968, 730, 3399
75972, 733, 3410
75976, 732, 3408
75980, 734, 3408
75984, 730, 3407
75988, 731, 3402
75992, 731, 3407
75996, 729, 3408
76000, 733, 3410
76004, 731, 3402
76008, 730, 3397
76012, 733, 3408
76016, 731, 3408
76020, 733, 3409
76024, 727, 3406
76028, 727, 3402
76032, 733, 3408
76036, 731, 3407
76040, 733, 3409
76044, 727, 3406
76048, 729, 3405
76052, 735, 3408
76056, 731, 3405
76060, 736, 3411
76064, 730, 3403
76068, 727, 3405
76072, 732, 3408
76076, 731, 3406
76080, 734, 3410
76084, 729, 3407
76088, 730, 3404
76092, 733, 3408
76096, 730, 3408
76100, 734, 3410
76104, 730, 3406
76108, 728, 3401
76112, 734, 3408
76116, 730, 3408
76120, 731, 3408
76124, 728, 3406
76128, 727, 3407
76132, 738, 3407
76136, 731, 3406
76140, 733, 3410
76144, 729, 3406
76148, 729, 3407
76152, 731, 3408
76156, 730, 3408
76160, 736, 3411
76164, 730, 3405
76168, 727, 3406
76172, 731, 3408
76176, 730, 3410
76180, 734, 3411
76184, 727, 3407
76188, 725, 3402
76192, 733, 3408
76196, 731, 3407
76200, 734, 3408
76204, 729, 3407
76208, 727, 3404
76212, 730, 3405
76216, 731, 3408
76220, 732, 3410
76224, 730, 3405
76228, 729, 3405
76232, 730, 3408
76236, 731, 3406
76240, 736, 3408
76244, 730, 3404
76248, 727, 3402
76252, 731, 3409
76256, 733, 3408
76260, 730, 3408
76264, 729, 3406
76268, 727, 3403
76272, 732, 3406
76276, 729, 3408
76280, 735, 3404
76284, 731, 3405
76288, 725, 3403
76292, 732, 3408
76296, 731, 3408
76300, 734, 3408
76304, 727, 3407
76308, 727, 3403
76312, 735, 3408
76316, 731, 3408
76320, 734, 3409
76324, 727, 3403
76328, 730, 3405
76332, 731, 3407
76336, 733, 3407
76340, 733, 3414
76344, 730, 3405
76348, 729, 3400
76352, 731, 3411
76356, 730, 3408
76360, 735, 3409
76364, 734, 3405
76368, 731, 3406
76372, 731, 3408
76376, 731, 3408
76380, 735, 3410
76384, 731, 3403
76388, 727, 3403
76392, 731, 3408
76396, 730, 3408
76400, 733, 3409
76404, 725, 3406
76408, 730, 3402
76412, 733, 3410
76416, 728, 3403
76420, 735, 3411
76424, 727, 3406
76428, 727, 3407
76432, 731, 3408
76436, 730, 3406
76440, 733, 3408
76444, 729, 3408
76448, 730, 3406
76452, 729, 3408
76456, 732, 3406
76460, 734, 3409
76464, 731, 3399
76468, 727, 3404
76472, 726, 3408
76476, 730, 3406
76480, 733, 3410
76484, 729, 3403
76488, 727, 3403
76492, 731, 3408
76496, 731, 3408
76500, 731, 3408
76504, 730, 3405
76508, 727, 3406
76512, 733, 3403
76516, 731, 3403
76520, 734, 3409
76524, 730, 3408
76528, 725, 3404
76532, 730, 3408
76536, 733, 3407
76540, 735, 3409
76544, 733, 3401
76548, 727, 3398
76552, 729, 3408
76556, 730, 3408
76560, 735, 3411
76564, 730, 3406
76568, 730, 3406
76572, 732, 3408
76576, 732, 3407
76580, 734, 3411
76584, 729, 3407
76588, 731, 3401
76592, 731, 3407
76596, 730, 3404
76600, 735, 3409
76604, 730, 3404
76608, 727, 3403
76612, 733, 3408
76616, 731, 3403
76620, 734, 3413
76624, 729, 3406
76628, 725, 3404
76632, 732, 3406
76636, 730, 3408
76640, 732, 3413
76644, 730, 3405
76648, 727, 3402
76652, 731, 3407
76656, 727, 3408
76660, 734, 3409
76664, 733, 3407
76668, 729, 3406
76672, 730, 3408
76676, 730, 3406
76680, 734, 3405
76684, 731, 3408
76688, 725, 3406
76692, 731, 3408
76696, 729, 3408
76700, 735, 3409
76704, 730, 3405
76708, 726, 3402
76712, 730, 3405
76716, 729, 3406
76720, 734, 3408
76724, 731, 3405
76728, 726, 3401
76732, 731, 3408
76736, 730, 3408
76740, 733, 3409
76744, 730, 3408
76748, 726, 3401
76752, 733, 3408
76756, 726, 3405
76760, 733, 3409
76764, 727, 3405
76768, 727, 3406
76772, 728, 3406
76776, 730, 3404
76780, 735, 3408
76784, 733, 3407
76788, 727, 3407
76792, 730, 3408
76796, 729, 3407
76800, 733, 3409
76804, 730, 3405
76808, 727, 3402
76812, 730, 3408
76816, 731, 3406
76820, 734, 3408
76824, 729, 3405
76828, 727, 3405
76832, 732, 3406
76836, 729, 3405
76840, 733, 3408
76844, 730, 3405
76848, 729, 3407
76852, 731, 3408
76856, 726, 3406
76860, 733, 3410
76864, 729, 3402
76868, 726, 3402
76872, 730, 3407
76876, 730, 3406
76880, 737, 3408
76884, 731, 3407
76888, 729, 3402
76892, 730, 3402
76896, 728, 3406
76900, 733, 3413
76904, 727, 3405
76908, 727, 3402
76912, 729, 3406
76916, 729, 3407
76920, 734, 3408
76924, 732, 3408
76928, 729, 3403
76932, 731, 3405
76936, 727, 3405
76940, 732, 3409
76944, 731, 3406
76948, 729, 3398
76952, 730, 3405
76956, 730, 3404
76960, 733, 3408
76964, 729, 3406
76968, 725, 3401
76972, 730, 3409
76976, 730, 3408
76980, 735, 3409
76984, 729, 3408
76988, 730, 3405
76992, 730, 3407
76996, 729, 3408
77000, 734, 3410
77004, 730, 3403
77008, 730, 3403
77012, 731, 3408
77016, 730, 3404
77020, 735, 3411
77024, 731, 3408
77028, 727, 3406
77032, 729, 3406
77036, 731, 3403
77040, 734, 3408
77044, 731, 3406
77048, 725, 3401
77052, 729, 3409
77056, 730, 3406
77060, 735, 3408
77064, 729, 3408
77068, 725, 3402
77072, 727, 3407
77076, 730, 3405
77080, 733, 3410
77084, 730, 3408
77088, 727, 3403
77092, 730, 3408
77096, 731, 3407
77100, 735, 3413
77104, 731, 3407
77108, 727, 3403
77112, 731, 3408
77116, 733, 3406
77120, 735, 3411
77124, 731, 3407
77128, 730, 3402
77132, 733, 3408
77136, 727, 3406
77140, 731, 3411
77144, 732, 3408
77148, 727, 3399
77152, 730, 3407
77156, 727, 3408
77160, 733, 3408
77164, 732, 3406
77168, 729, 3403
77172, 729, 3408
77176, 730, 3403
77180, 733, 3408
77184, 731, 3408
77188, 731, 3407
77192, 731, 3408
77196, 730, 3406
77200, 732, 3413
77204, 731, 3399
77208, 727, 3402
77212, 732, 3405
77216, 726, 3406
77220, 733, 3408
77224, 729, 3406
77228, 725, 3398
77232, 731, 3410
77236, 730, 3399
77240, 731, 3409
77244, 731, 3408
77248, 729, 3405
77252, 730, 3408
77256, 730, 3406
77260, 733, 3409
77264, 729, 3408
77268, 727, 3405
77272, 731, 3408
77276, 730, 3403
77280, 734, 3409
77284, 733, 3411
77288, 726, 3404
77292, 732, 3408
77296, 727, 3406
77300, 733, 3411
77304, 731, 3408
77308, 728, 3408
77312, 727, 3407
77316, 731, 3405
77320, 731, 3408
77324, 731, 3408
77328, 730, 3403
77332, 727, 3407
77336, 731, 3407
77340, 734, 3409
77344, 731, 3406
77348, 726, 3402
77352, 731, 3407
77356, 730, 3405
77360, 732, 3408
77364, 730, 3408
77368, 726, 3407
77372, 729, 3408
77376, 730, 3406
77380, 735, 3411
77384, 727, 3405
77388, 726, 3403
77392, 731, 3405
77396, 727, 3405
77400, 731, 3409
77404, 730, 3407
77408, 728, 3396
77412, 731, 3408
77416, 730, 3408
77420, 734, 3409
77424, 731, 3408
77428, 727, 3405
77432, 730, 3406
77436, 731, 3405
77440, 734, 3408
77444, 733, 3408
77448, 727, 3402
77452, 731, 3402
77456, 730, 3403
77460, 734, 3409
77464, 733, 3402
77468, 729, 3401
77472, 731, 3408
77476, 730, 3405
77480, 732, 3408
77484, 730, 3404
77488, 729, 3406
77492, 727, 3407
77496, 729, 3408
77500, 727, 3411
77504, 732, 3408
77508, 727, 3399
77512, 729, 3408
77516, 730, 3405
77520, 734, 3408
77524, 731, 3408
77528, 730, 3403
77532, 731, 3408
77536, 727, 3405
77540, 733, 3408
77544, 734, 3408
77548, 728, 3402
77552, 736, 3408
77556, 729, 3405
77560, 733, 3408
77564, 731, 3408
77568, 729, 3405
77572, 731, 3408
77576, 729, 3407
77580, 734, 3408
77584, 733, 3413
77588, 724, 3402
77592, 733, 3406
77596, 729, 3407
77600, 734, 3410
77604, 734, 3408
77608, 731, 3405
77612, 729, 3407
77616, 729, 3406
77620, 735, 3413
77624, 730, 3407
77628, 728, 3405
77632, 734, 3408
77636, 729, 3403
77640, 734, 3409
77644, 731, 3403
77648, 726, 3401
77652, 731, 3408
77656, 729, 3407
77660, 735, 3406
77664, 731, 3402
77668, 730, 3402
77672, 731, 3407
77676, 729, 3408
77680, 734, 3409
77684, 734, 3406
77688, 730, 3405
77692, 730, 3408
77696, 734, 3403
77700, 735, 3411
77704, 735, 3405
77708, 727, 3405
77712, 730, 3411
