time, value, value2
1398860, 2261, 2576
1398864, 2257, 2571
1398868, 2261, 2575
1398872, 2256, 2571
1398876, 2261, 2576
1398880, 2261, 2576
1398884, 2256, 2570
1398888, 2257, 2573
1398892, 2258, 2573
1398896, 2261, 2576
1398900, 2261, 2576
1398904, 2256, 2570
1398908, 2258, 2571
1398912, 2256, 2570
1398916, 2258, 2573
1398920, 2261, 2571
1398924, 2261, 2570
1398928, 2258, 2573
1398932, 2258, 2571
1398936, 2259, 2575
1398940, 2261, 2576
1398944, 2256, 2570
1398948, 2258, 2571
1398952, 2258, 2572
1398956, 2260, 2576
1398960, 2262, 2575
1398964, 2256, 2570
1398968, 2258, 2573
1398972, 2257, 2571
1398976, 2261, 2576
1398980, 2259, 2576
1398984, 2256, 2569
1398988, 2259, 2575
1398992, 2256, 2573
1398996, 2262, 2576
1399000, 2263, 2576
1399004, 2257, 2569
1399008, 2259, 2573
1399012, 2257, 2571
1399016, 2260, 2576
1399020, 2261, 2575
1399024, 2256, 2567
1399028, 2257, 2574
1399032, 2257, 2575
1399036, 2258, 2576
1399040, 2258, 2576
1399044, 2256, 2559
1399048, 2259, 2573
1399052, 2259, 2571
1399056, 2260, 2576
1399060, 2261, 2576
1399064, 2258, 2570
1399068, 2258, 2572
1399072, 2257, 2573
1399076, 2261, 2573
1399080, 2261, 2576
1399084, 2256, 2569
1399088, 2257, 2571
1399092, 2256, 2572
1399096, 2260, 2576
1399100, 2259, 2576
1399104, 2256, 2567
1399108, 2261, 2573
1399112, 2259, 2571
1399116, 2261, 2576
1399120, 2261, 2575
1399124, 2257, 2569
1399128, 2258, 2575
1399132, 2256, 2571
1399136, 2261, 2576
1399140, 2260, 2575
1399144, 2256, 2570
1399148, 2256, 2574
1399152, 2257, 2573
1399156, 2262, 2576
1399160, 2259, 2576
1399164, 2256, 2570
1399168, 2260, 2574
1399172, 2257, 2570
1399176, 2262, 2575
1399180, 2259, 2574
1399184, 2256, 2569
1399188, 2258, 2571
1399192, 2256, 2572
1399196, 2261, 2576
1399200, 2259, 2576
1399204, 2256, 2570
1399208, 2260, 2573
1399212, 2257, 2571
1399216, 2261, 2576
1399220, 2262, 2575
1399224, 2256, 2567
1399228, 2256, 2573
1399232, 2257, 2571
1399236, 2258, 2576
1399240, 2260, 2576
1399244, 2256, 2571
1399248, 2256, 2571
1399252, 2257, 2570
1399256, 2260, 2576
1399260, 2259, 2575
1399264, 2256, 2569
1399268, 2257, 2575
1399272, 2256, 2572
1399276, 2263, 2576
1399280, 2261, 2576
1399284, 2257, 2571
1399288, 2258, 2574
1399292, 2257, 2571
1399296, 2262, 2576
1399300, 2262, 2574
1399304, 2255, 2567
1399308, 2258, 2573
1399312, 2256, 2569
1399316, 2261, 2575
1399320, 2258, 2576
1399324, 2257, 2570
1399328, 2260, 2575
1399332, 2259, 2573
1399336, 2261, 2576
1399340, 2262, 2576
1399344, 2256, 2571
1399348, 2260, 2572
1399352, 2256, 2569
1399356, 2259, 2576
1399360, 2259, 2576
1399364, 2257, 2570
1399368, 2259, 2574
1399372, 2257, 2570
1399376, 2261, 2576
1399380, 2258, 2576
1399384, 2256, 2567
1399388, 2258, 2571
1399392, 2257, 2571
1399396, 2261, 2576
1399400, 2259, 2576
1399404, 2256, 2569
1399408, 2258, 2573
1399412, 2257, 2571
1399416, 2261, 2575
1399420, 2262, 2576
1399424, 2256, 2569
1399428, 2258, 2574
1399432, 2257, 2571
1399436, 2258, 2576
1399440, 2263, 2576
1399444, 2256, 2571
1399448, 2258, 2575
1399452, 2259, 2570
1399456, 2262, 2576
1399460, 2261, 2576
1399464, 2256, 2569
1399468, 2259, 2574
1399472, 2257, 2571
1399476, 2260, 2576
1399480, 2262, 2576
1399484, 2256, 2570
1399488, 2259, 2574
1399492, 2258, 2571
1399496, 2261, 2576
1399500, 2262, 2576
1399504, 2258, 2569
1399508, 2257, 2574
1399512, 2257, 2574
1399516, 2259, 2575
1399520, 2260, 2576
1399524, 2257, 2574
1399528, 2257, 2574
1399532, 2256, 2572
1399536, 2263, 2576
1399540, 2261, 2576
1399544, 2256, 2571
1399548, 2259, 2574
1399552, 2256, 2571
1399556, 2261, 2576
1399560, 2259, 2576
1399564, 2257, 2571
1399568, 2260, 2574
1399572, 2256, 2573
1399576, 2264, 2576
1399580, 2263, 2576
1399584, 2257, 2569
1399588, 2256, 2574
1399592, 2257, 2571
1399596, 2259, 2576
1399600, 2261, 2576
1399604, 2256, 2571
1399608, 2258, 2572
1399612, 2257, 2571
1399616, 2261, 2576
1399620, 2260, 2576
1399624, 2257, 2567
1399628, 2258, 2574
1399632, 2256, 2571
1399636, 2261, 2576
1399640, 2260, 2575
1399644, 2256, 2572
1399648, 2257, 2559
1399652, 2257, 2570
1399656, 2259, 2576
1399660, 2258, 2576
1399664, 2257, 2568
1399668, 2257, 2574
1399672, 2256, 2573
1399676, 2258, 2576
1399680, 2262, 2576
1399684, 2258, 2567
1399688, 2256, 2572
1399692, 2257, 2571
1399696, 2260, 2576
1399700, 2261, 2576
1399704, 2256, 2570
1399708, 2256, 2573
1399712, 2258, 2572
1399716, 2261, 2576
1399720, 2262, 2576
1399724, 2256, 2567
1399728, 2258, 2573
1399732, 2258, 2569
1399736, 2261, 2576
1399740, 2262, 2574
1399744, 2256, 2570
1399748, 2258, 2573
1399752, 2257, 2571
1399756, 2261, 2576
1399760, 2260, 2576
1399764, 2256, 2570
1399768, 2259, 2575
1399772, 2258, 2572
1399776, 2259, 2576
1399780, 2261, 2576
1399784, 2256, 2571
1399788, 2259, 2574
1399792, 2258, 2572
1399796, 2261, 2576
1399800, 2261, 2575
1399804, 2256, 2570
1399808, 2257, 2575
1399812, 2257, 2573
1399816, 2264, 2576
1399820, 2262, 2576
1399824, 2257, 2571
1399828, 2261, 2574
1399832, 2256, 2559
1399836, 2258, 2576
1399840, 2261, 2576
1399844, 2257, 2567
1399848, 2256, 2575
1399852, 2257, 2573
1399856, 2262, 2576
1399860, 2260, 2576
1399864, 2256, 2571
1399868, 2259, 2576
1399872, 2257, 2572
1399876, 2257, 2575
1399880, 2259, 2575
1399884, 2256, 2570
1399888, 2260, 2573
1399892, 2259, 2571
1399896, 2257, 2576
1399900, 2269, 2576
1399904, 2258, 2571
1399908, 2258, 2574
1399912, 2256, 2571
1399916, 2259, 2576
1399920, 2261, 2576
1399924, 2255, 2568
1399928, 2257, 2573
1399932, 2257, 2571
1399936, 2261, 2576
1399940, 2261, 2576
1399944, 2256, 2570
1399948, 2258, 2572
1399952, 2257, 2573
1399956, 2261, 2574
1399960, 2261, 2576
1399964, 2256, 2570
1399968, 2259, 2574
1399972, 2256, 2571
1399976, 2259, 2576
1399980, 2261, 2576
1399984, 2256, 2569
1399988, 2258, 2571
1399992, 2256, 2571
1399996, 2259, 2576
1400000, 2262, 2576
1400004, 2257, 2569
1400008, 2257, 2574
1400012, 2256, 2570
1400016, 2259, 2576
1400020, 2259, 2575
1400024, 2257, 2571
1400028, 2258, 2573
1400032, 2257, 2570
1400036, 2263, 2576
1400040, 2265, 2576
1400044, 2256, 2571
1400048, 2258, 2573
1400052, 2258, 2571
1400056, 2260, 2575
1400060, 2261, 2576
1400064, 2256, 2570
1400068, 2259, 2573
1400072, 2256, 2571
1400076, 2263, 2576
1400080, 2259, 2575
1400084, 2256, 2559
1400088, 2258, 2571
1400092, 2261, 2570
1400096, 2257, 2574
1400100, 2258, 2575
1400104, 2259, 2569
1400108, 2259, 2574
1400112, 2259, 2570
1400116, 2261, 2576
1400120, 2261, 2576
1400124, 2256, 2569
1400128, 2257, 2575
1400132, 2257, 2573
1400136, 2261, 2575
1400140, 2263, 2576
1400144, 2256, 2573
1400148, 2257, 2574
1400152, 2256, 2571
1400156, 2258, 2576
1400160, 2261, 2577
1400164, 2256, 2571
1400168, 2257, 2574
1400172, 2257, 2571
1400176, 2263, 2576
1400180, 2261, 2576
1400184, 2256, 2569
1400188, 2256, 2575
1400192, 2257, 2570
1400196, 2261, 2575
1400200, 2260, 2576
1400204, 2257, 2574
1400208, 2258, 2573
1400212, 2258, 2571
1400216, 2261, 2575
1400220, 2261, 2576
1400224, 2259, 2569
1400228, 2258, 2571
1400232, 2257, 2571
1400236, 2260, 2576
1400240, 2259, 2576
1400244, 2256, 2571
1400248, 2257, 2573
1400252, 2257, 2571
1400256, 2260, 2576
1400260, 2261, 2575
1400264, 2256, 2569
1400268, 2257, 2571
1400272, 2256, 2572
1400276, 2263, 2576
1400280, 2263, 2575
1400284, 2256, 2572
1400288, 2257, 2574
1400292, 2257, 2571
1400296, 2259, 2576
1400300, 2260, 2576
1400304, 2256, 2567
1400308, 2257, 2570
1400312, 2256, 2573
1400316, 2257, 2576
1400320, 2262, 2576
1400324, 2256, 2571
1400328, 2258, 2574
1400332, 2258, 2571
1400336, 2259, 2575
1400340, 2261, 2576
1400344, 2256, 2569
1400348, 2259, 2573
1400352, 2260, 2572
1400356, 2260, 2576
1400360, 2259, 2576
1400364, 2256, 2571
1400368, 2258, 2573
1400372, 2257, 2570
1400376, 2261, 2576
1400380, 2262, 2576
1400384, 2256, 2567
1400388, 2259, 2575
1400392, 2256, 2572
1400396, 2261, 2576
1400400, 2261, 2576
1400404, 2256, 2570
1400408, 2259, 2573
1400412, 2257, 2571
1400416, 2259, 2576
1400420, 2260, 2576
1400424, 2256, 2569
1400428, 2260, 2573
1400432, 2256, 2571
1400436, 2262, 2576
1400440, 2261, 2576
1400444, 2257, 2569
1400448, 2259, 2573
1400452, 2256, 2572
1400456, 2262, 2577
1400460, 2261, 2576
1400464, 2256, 2569
1400468, 2257, 2574
1400472, 2257, 2573
1400476, 2259, 2576
1400480, 2260, 2576
1400484, 2256, 2569
1400488, 2259, 2573
1400492, 2256, 2572
1400496, 2260, 2576
1400500, 2259, 2576
1400504, 2256, 2570
1400508, 2257, 2572
1400512, 2258, 2570
1400516, 2259, 2576
1400520, 2260, 2576
1400524, 2257, 2569
1400528, 2261, 2573
1400532, 2258, 2573
1400536, 2260, 2576
1400540, 2261, 2576
1400544, 2256, 2570
1400548, 2258, 2573
1400552, 2256, 2571
1400556, 2259, 2575
1400560, 2259, 2575
1400564, 2257, 2569
1400568, 2257, 2573
1400572, 2256, 2573
1400576, 2259, 2576
1400580, 2261, 2576
1400584, 2256, 2569
1400588, 2259, 2574
1400592, 2257, 2572
1400596, 2259, 2576
1400600, 2263, 2576
1400604, 2256, 2570
1400608, 2260, 2573
1400612, 2257, 2570
1400616, 2261, 2576
1400620, 2259, 2575
1400624, 2256, 2570
1400628, 2259, 2574
1400632, 2257, 2571
1400636, 2260, 2576
1400640, 2260, 2576
1400644, 2256, 2569
1400648, 2258, 2573
1400652, 2257, 2571
1400656, 2259, 2576
1400660, 2263, 2575
1400664, 2258, 2570
1400668, 2261, 2573
1400672, 2257, 2571
1400676, 2262, 2575
1400680, 2261, 2577
1400684, 2256, 2583
1400688, 2258, 2573
1400692, 2256, 2570
1400696, 2261, 2576
1400700, 2259, 2576
1400704, 2257, 2569
1400708, 2259, 2575
1400712, 2257, 2571
1400716, 2259, 2574
1400720, 2261, 2576
1400724, 2256, 2567
1400728, 2258, 2574
1400732, 2256, 2570
1400736, 2259, 2576
1400740, 2263, 2576
1400744, 2258, 2571
1400748, 2261, 2575
1400752, 2258, 2571
1400756, 2259, 2575
1400760, 2261, 2575
1400764, 2256, 2559
1400768, 2262, 2576
1400772, 2257, 2570
1400776, 2262, 2576
1400780, 2261, 2576
1400784, 2256, 2571
1400788, 2259, 2575
1400792, 2256, 2571
1400796, 2259, 2575
1400800, 2260, 2576
1400804, 2257, 2571
1400808, 2258, 2571
1400812, 2256, 2571
1400816, 2259, 2576
1400820, 2260, 2576
1400824, 2256, 2570
1400828, 2258, 2574
1400832, 2257, 2571
1400836, 2261, 2576
1400840, 2261, 2576
1400844, 2256, 2569
1400848, 2258, 2574
1400852, 2258, 2570
1400856, 2261, 2577
1400860, 2262, 2577
1400864, 2256, 2570
1400868, 2258, 2571
1400872, 2258, 2571
1400876, 2260, 2576
1400880, 2262, 2576
1400884, 2256, 2567
1400888, 2259, 2573
1400892, 2258, 2571
1400896, 2262, 2576
1400900, 2261, 2577
1400904, 2256, 2580
1400908, 2258, 2575
1400912, 2257, 2571
1400916, 2261, 2576
1400920, 2260, 2576
1400924, 2257, 2569
1400928, 2257, 2576
1400932, 2257, 2572
1400936, 2259, 2576
1400940, 2261, 2576
1400944, 2256, 2571
1400948, 2258, 2575
1400952, 2256, 2559
1400956, 2259, 2576
1400960, 2263, 2576
1400964, 2256, 2572
1400968, 2256, 2573
1400972, 2256, 2573
1400976, 2259, 2576
1400980, 2261, 2575
1400984, 2257, 2571
1400988, 2257, 2574
1400992, 2259, 2570
1400996, 2259, 2576
1401000, 2261, 2576
1401004, 2257, 2567
1401008, 2257, 2574
1401012, 2256, 2571
1401016, 2259, 2576
1401020, 2262, 2575
1401024, 2257, 2567
1401028, 2259, 2572
1401032, 2256, 2553
1401036, 2259, 2589
1401040, 2260, 2576
1401044, 2256, 2567
1401048, 2258, 2574
1401052, 2256, 2571
1401056, 2262, 2576
1401060, 2261, 2576
1401064, 2256, 2571
1401068, 2259, 2573
1401072, 2256, 2569
1401076, 2260, 2575
1401080, 2262, 2576
1401084, 2257, 2569
1401088, 2260, 2576
1401092, 2257, 2571
1401096, 2262, 2576
1401100, 2262, 2576
1401104, 2256, 2570
1401108, 2259, 2573
1401112, 2258, 2571
1401116, 2259, 2576
1401120, 2262, 2575
1401124, 2256, 2559
1401128, 2257, 2572
1401132, 2257, 2573
1401136, 2260, 2577
1401140, 2262, 2576
1401144, 2256, 2570
1401148, 2257, 2575
1401152, 2256, 2572
1401156, 2261, 2576
1401160, 2263, 2576
1401164, 2256, 2567
1401168, 2257, 2572
1401172, 2257, 2571
1401176, 2259, 2576
1401180, 2259, 2576
1401184, 2256, 2571
1401188, 2258, 2574
1401192, 2257, 2570
1401196, 2261, 2576
1401200, 2261, 2576
1401204, 2256, 2570
1401208, 2257, 2573
1401212, 2259, 2569
1401216, 2262, 2575
1401220, 2261, 2576
1401224, 2256, 2569
1401228, 2258, 2574
1401232, 2258, 2571
1401236, 2261, 2576
1401240, 2263, 2576
1401244, 2259, 2571
1401248, 2257, 2573
1401252, 2256, 2570
1401256, 2260, 2576
1401260, 2262, 2576
1401264, 2258, 2569
1401268, 2260, 2575
1401272, 2257, 2570
1401276, 2257, 2575
1401280, 2263, 2576
1401284, 2256, 2572
1401288, 2260, 2575
1401292, 2256, 2569
1401296, 2260, 2575
1401300, 2263, 2576
1401304, 2256, 2567
1401308, 2260, 2575
1401312, 2257, 2572
1401316, 2261, 2576
1401320, 2262, 2576
1401324, 2257, 2570
1401328, 2258, 2573
1401332, 2258, 2571
1401336, 2263, 2576
1401340, 2261, 2576
1401344, 2257, 2571
1401348, 2258, 2573
1401352, 2257, 2573
1401356, 2261, 2576
1401360, 2262, 2576
1401364, 2256, 2559
1401368, 2256, 2573
1401372, 2258, 2570
1401376, 2261, 2576
1401380, 2261, 2576
1401384, 2256, 2571
1401388, 2259, 2572
1401392, 2259, 2572
1401396, 2260, 2576
1401400, 2261, 2575
1401404, 2257, 2573
1401408, 2257, 2573
1401412, 2257, 2571
1401416, 2260, 2576
1401420, 2259, 2576
1401424, 2256, 2567
1401428, 2257, 2573
1401432, 2256, 2572
1401436, 2258, 2576
1401440, 2261, 2576
1401444, 2256, 2570
1401448, 2260, 2575
1401452, 2257, 2572
1401456, 2258, 2576
1401460, 2261, 2576
1401464, 2256, 2570
1401468, 2259, 2573
1401472, 2257, 2571
1401476, 2259, 2574
1401480, 2261, 2576
1401484, 2257, 2571
1401488, 2258, 2573
1401492, 2257, 2571
1401496, 2261, 2576
1401500, 2262, 2576
1401504, 2257, 2567
1401508, 2257, 2573
1401512, 2257, 2573
1401516, 2259, 2576
1401520, 2262, 2576
1401524, 2256, 2571
1401528, 2259, 2575
1401532, 2258, 2570
1401536, 2260, 2575
1401540, 2262, 2576
1401544, 2256, 2571
1401548, 2258, 2575
1401552, 2257, 2571
1401556, 2261, 2575
1401560, 2261, 2576
1401564, 2257, 2570
1401568, 2258, 2573
1401572, 2258, 2570
1401576, 2259, 2576
1401580, 2262, 2576
1401584, 2256, 2571
1401588, 2257, 2574
1401592, 2256, 2573
1401596, 2262, 2576
1401600, 2260, 2576
1401604, 2258, 2573
1401608, 2259, 2574
1401612, 2257, 2572
1401616, 2260, 2576
1401620, 2259, 2575
1401624, 2258, 2570
1401628, 2258, 2573
1401632, 2256, 2569
1401636, 2261, 2576
1401640, 2261, 2576
1401644, 2256, 2571
1401648, 2257, 2574
1401652, 2258, 2571
1401656, 2261, 2576
1401660, 2262, 2576
1401664, 2256, 2570
1401668, 2258, 2573
1401672, 2256, 2571
1401676, 2258, 2574
1401680, 2262, 2576
1401684, 2256, 2571
1401688, 2261, 2572
1401692, 2256, 2573
1401696, 2261, 2576
1401700, 2259, 2576
1401704, 2256, 2570
1401708, 2259, 2575
1401712, 2256, 2572
1401716, 2259, 2576
1401720, 2262, 2576
1401724, 2257, 2570
1401728, 2259, 2573
1401732, 2257, 2570
1401736, 2260, 2576
1401740, 2261, 2576
1401744, 2256, 2571
1401748, 2261, 2573
1401752, 2257, 2567
1401756, 2261, 2576
1401760, 2262, 2577
1401764, 2256, 2571
1401768, 2257, 2576
1401772, 2256, 2571
1401776, 2263, 2576
1401780, 2262, 2576
1401784, 2256, 2570
1401788, 2258, 2576
1401792, 2257, 2571
1401796, 2261, 2576
1401800, 2261, 2576
1401804, 2258, 2569
1401808, 2258, 2573
1401812, 2257, 2573
1401816, 2260, 2576
1401820, 2261, 2576
1401824, 2256, 2570
1401828, 2259, 2575
1401832, 2256, 2572
1401836, 2261, 2576
1401840, 2261, 2575
1401844, 2256, 2571
1401848, 2257, 2573
1401852, 2256, 2571
1401856, 2261, 2576
1401860, 2261, 2576
1401864, 2257, 2572
1401868, 2259, 2575
1401872, 2260, 2572
1401876, 2260, 2576
1401880, 2262, 2576
1401884, 2256, 2570
1401888, 2258, 2573
1401892, 2256, 2571
1401896, 2260, 2575
1401900, 2263, 2576
1401904, 2256, 2570
1401908, 2258, 2573
1401912, 2258, 2571
1401916, 2259, 2576
1401920, 2261, 2576
1401924, 2256, 2570
1401928, 2259, 2574
1401932, 2256, 2573
1401936, 2260, 2575
1401940, 2261, 2576
1401944, 2256, 2570
1401948, 2257, 2573
1401952, 2256, 2570
1401956, 2260, 2574
1401960, 2260, 2576
1401964, 2256, 2570
1401968, 2259, 2575
1401972, 2257, 2570
1401976, 2260, 2575
1401980, 2261, 2576
1401984, 2257, 2569
1401988, 2259, 2573
1401992, 2257, 2571
1401996, 2259, 2576
1402000, 2260, 2576
1402004, 2256, 2569
1402008, 2261, 2573
1402012, 2257, 2568
1402016, 2261, 2576
1402020, 2261, 2576
1402024, 2256, 2567
1402028, 2257, 2573
1402032, 2256, 2571
1402036, 2257, 2576
1402040, 2262, 2576
1402044, 2258, 2570
1402048, 2258, 2573
1402052, 2256, 2570
1402056, 2261, 2576
1402060, 2260, 2576
1402064, 2256, 2570
1402068, 2259, 2570
1402072, 2258, 2569
1402076, 2259, 2575
1402080, 2263, 2576
1402084, 2256, 2570
1402088, 2258, 2571
1402092, 2256, 2572
1402096, 2262, 2576
1402100, 2261, 2576
1402104, 2256, 2570
1402108, 2256, 2574
1402112, 2257, 2574
1402116, 2261, 2576
1402120, 2259, 2575
1402124, 2256, 2569
1402128, 2257, 2573
1402132, 2256, 2570
1402136, 2258, 2576
1402140, 2261, 2576
1402144, 2256, 2569
1402148, 2259, 2571
1402152, 2257, 2567
1402156, 2259, 2574
1402160, 2261, 2576
1402164, 2256, 2569
1402168, 2258, 2574
1402172, 2258, 2571
1402176, 2262, 2575
1402180, 2261, 2576
1402184, 2256, 2571
1402188, 2257, 2572
1402192, 2258, 2571
1402196, 2261, 2576
1402200, 2261, 2576
1402204, 2256, 2567
1402208, 2258, 2575
1402212, 2258, 2571
1402216, 2259, 2576
1402220, 2262, 2576
1402224, 2256, 2571
1402228, 2257, 2573
1402232, 2257, 2572
1402236, 2260, 2576
1402240, 2263, 2576
1402244, 2256, 2569
1402248, 2258, 2573
1402252, 2257, 2570
1402256, 2259, 2575
1402260, 2262, 2576
1402264, 2257, 2570
1402268, 2257, 2573
1402272, 2256, 2569
1402276, 2257, 2576
1402280, 2258, 2576
1402284, 2256, 2559
1402288, 2259, 2572
1402292, 2256, 2571
1402296, 2259, 2575
1402300, 2264, 2576
1402304, 2256, 2573
1402308, 2256, 2574
1402312, 2257, 2571
1402316, 2259, 2575
1402320, 2261, 2576
1402324, 2256, 2570
1402328, 2257, 2573
1402332, 2256, 2571
1402336, 2261, 2576
1402340, 2261, 2576
1402344, 2256, 2570
1402348, 2257, 2574
1402352, 2257, 2570
1402356, 2261, 2576
1402360, 2262, 2576
1402364, 2256, 2570
1402368, 2258, 2573
1402372, 2258, 2572
1402376, 2261, 2576
1402380, 2262, 2576
1402384, 2256, 2567
1402388, 2257, 2575
1402392, 2256, 2571
1402396, 2260, 2575
1402400, 2263, 2576
1402404, 2256, 2570
1402408, 2257, 2571
1402412, 2258, 2571
1402416, 2259, 2574
1402420, 2259, 2576
1402424, 2256, 2570
1402428, 2258, 2573
1402432, 2256, 2571
1402436, 2259, 2576
1402440, 2261, 2576
1402444, 2256, 2569
1402448, 2257, 2571
1402452, 2257, 2574
1402456, 2261, 2575
1402460, 2261, 2576
1402464, 2256, 2571
1402468, 2257, 2575
1402472, 2256, 2571
1402476, 2261, 2576
1402480, 2259, 2576
1402484, 2257, 2572
1402488, 2258, 2574
1402492, 2260, 2571
1402496, 2263, 2576
1402500, 2262, 2575
1402504, 2256, 2571
1402508, 2259, 2571
1402512, 2256, 2571
1402516, 2259, 2576
1402520, 2260, 2576
1402524, 2256, 2572
1402528, 2258, 2573
1402532, 2259, 2570
1402536, 2259, 2575
1402540, 2259, 2576
1402544, 2256, 2559
1402548, 2256, 2573
1402552, 2258, 2571
1402556, 2261, 2575
1402560, 2262, 2576
1402564, 2257, 2570
1402568, 2256, 2574
1402572, 2257, 2571
1402576, 2260, 2576
1402580, 2259, 2576
1402584, 2256, 2569
1402588, 2257, 2574
1402592, 2256, 2569
1402596, 2262, 2576
1402600, 2262, 2576
1402604, 2256, 2567
1402608, 2257, 2574
1402612, 2257, 2571
1402616, 2261, 2575
1402620, 2261, 2576
1402624, 2256, 2570
1402628, 2257, 2573
1402632, 2259, 2571
1402636, 2259, 2575
1402640, 2260, 2576
1402644, 2258, 2559
1402648, 2259, 2572
1402652, 2257, 2570
1402656, 2259, 2575
1402660, 2262, 2576
1402664, 2256, 2559
1402668, 2257, 2573
1402672, 2256, 2572
1402676, 2259, 2575
1402680, 2262, 2576
1402684, 2257, 2569
1402688, 2259, 2573
1402692, 2256, 2570
1402696, 2261, 2576
1402700, 2261, 2576
1402704, 2256, 2567
1402708, 2259, 2574
1402712, 2259, 2572
1402716, 2262, 2576
1402720, 2262, 2575
1402724, 2257, 2570
1402728, 2259, 2574
1402732, 2258, 2567
1402736, 2261, 2575
1402740, 2261, 2576
1402744, 2256, 2559
1402748, 2257, 2574
1402752, 2256, 2572
1402756, 2261, 2576
1402760, 2262, 2576
1402764, 2256, 2559
1402768, 2258, 2574
1402772, 2257, 2573
1402776, 2259, 2576
1402780, 2261, 2577
1402784, 2257, 2571
1402788, 2256, 2567
1402792, 2258, 2570
1402796, 2261, 2576
1402800, 2260, 2576
1402804, 2256, 2569
1402808, 2257, 2573
1402812, 2259, 2570
1402816, 2260, 2575
1402820, 2260, 2576
1402824, 2258, 2569
1402828, 2257, 2572
1402832, 2257, 2568
1402836, 2260, 2576
1402840, 2261, 2575
1402844, 2256, 2569
1402848, 2257, 2573
1402852, 2257, 2559
1402856, 2259, 2575
1402860, 2262, 2576
1402864, 2256, 2571
1402868, 2258, 2573
1402872, 2258, 2570
1402876, 2259, 2575
1402880, 2263, 2576
1402884, 2256, 2567
1402888, 2260, 2574
1402892, 2257, 2573
1402896, 2262, 2576
1402900, 2261, 2576
1402904, 2256, 2570
1402908, 2257, 2573
1402912, 2257, 2573
1402916, 2261, 2576
1402920, 2257, 2576
1402924, 2256, 2571
1402928, 2258, 2571
1402932, 2257, 2573
1402936, 2259, 2576
1402940, 2262, 2577
1402944, 2256, 2569
1402948, 2256, 2571
1402952, 2257, 2570
1402956, 2259, 2576
1402960, 2261, 2576
1402964, 2256, 2572
1402968, 2257, 2571
1402972, 2256, 2572
1402976, 2259, 2576
1402980, 2262, 2577
1402984, 2256, 2570
1402988, 2256, 2573
1402992, 2257, 2570
1402996, 2259, 2575
1403000, 2261, 2576
1403004, 2256, 2572
1403008, 2257, 2573
1403012, 2256, 2570
1403016, 2259, 2576
1403020, 2262, 2575
1403024, 2257, 2570
1403028, 2258, 2573
1403032, 2256, 2575
1403036, 2259, 2576
1403040, 2261, 2576
1403044, 2256, 2559
1403048, 2256, 2573
1403052, 2258, 2573
1403056, 2259, 2576
1403060, 2262, 2576
1403064, 2256, 2569
1403068, 2256, 2573
1403072, 2258, 2569
1403076, 2259, 2576
1403080, 2261, 2576
1403084, 2256, 2566
1403088, 2256, 2573
1403092, 2256, 2571
1403096, 2260, 2575
1403100, 2261, 2576
1403104, 2256, 2570
1403108, 2261, 2574
1403112, 2258, 2571
1403116, 2261, 2576
1403120, 2261, 2576
1403124, 2256, 2569
1403128, 2256, 2573
1403132, 2256, 2571
1403136, 2262, 2576
1403140, 2262, 2576
1403144, 2257, 2567
1403148, 2257, 2573
1403152, 2256, 2573
1403156, 2259, 2576
1403160, 2262, 2576
1403164, 2256, 2567
1403168, 2258, 2574
1403172, 2259, 2570
1403176, 2261, 2576
1403180, 2262, 2576
1403184, 2256, 2571
1403188, 2256, 2574
1403192, 2256, 2571
1403196, 2260, 2575
1403200, 2262, 2576
1403204, 2257, 2570
1403208, 2260, 2571
1403212, 2257, 2570
1403216, 2263, 2576
1403220, 2259, 2576
1403224, 2256, 2570
1403228, 2257, 2571
1403232, 2256, 2571
1403236, 2261, 2576
1403240, 2261, 2576
1403244, 2256, 2571
1403248, 2257, 2574
1403252, 2259, 2571
1403256, 2260, 2576
1403260, 2261, 2577
1403264, 2256, 2570
1403268, 2256, 2573
1403272, 2257, 2571
1403276, 2260, 2575
1403280, 2264, 2576
1403284, 2256, 2569
1403288, 2259, 2573
1403292, 2256, 2573
1403296, 2262, 2576
1403300, 2259, 2576
1403304, 2256, 2559
1403308, 2258, 2576
1403312, 2257, 2571
1403316, 2260, 2575
1403320, 2259, 2576
1403324, 2256, 2569
1403328, 2262, 2573
1403332, 2257, 2571
1403336, 2258, 2576
1403340, 2263, 2576
1403344, 2256, 2567
1403348, 2259, 2573
1403352, 2256, 2573
1403356, 2259, 2573
1403360, 2263, 2576
1403364, 2256, 2570
1403368, 2257, 2575
1403372, 2259, 2573
1403376, 2257, 2575
1403380, 2262, 2575
1403384, 2256, 2571
1403388, 2258, 2572
1403392, 2256, 2572
1403396, 2261, 2575
1403400, 2262, 2576
1403404, 2256, 2569
1403408, 2257, 2571
1403412, 2257, 2571
1403416, 2258, 2575
1403420, 2259, 2576
1403424, 2256, 2559
1403428, 2257, 2570
1403432, 2256, 2570
1403436, 2260, 2575
1403440, 2261, 2575
1403444, 2256, 2569
1403448, 2258, 2573
1403452, 2256, 2571
1403456, 2262, 2575
1403460, 2263, 2576
1403464, 2256, 2568
1403468, 2260, 2573
1403472, 2256, 2571
1403476, 2259, 2575
1403480, 2259, 2575
1403484, 2256, 2569
1403488, 2260, 2571
1403492, 2258, 2571
1403496, 2258, 2575
1403500, 2262, 2576
1403504, 2256, 2570
1403508, 2256, 2571
1403512, 2256, 2571
1403516, 2259, 2575
1403520, 2263, 2576
