time, value
211983, 1878
211987, 1874
211991, 1873
211995, 1875
211999, 1878
212003, 1878
212007, 1874
212011, 1882
212015, 1879
212019, 1875
212023, 1879
212027, 1877
212031, 1879
212035, 1878
212039, 1878
212043, 1881
212047, 1873
212051, 1873
212055, 1877
212059, 1878
212063, 1877
212067, 1876
212071, 1878
212075, 1877
212079, 1877
212083, 1878
212087, 1876
212091, 1877
212095, 1877
212099, 1876
212103, 1878
212107, 1875
212111, 1874
212115, 1877
212119, 1873
212123, 1877
212127, 1876
212131, 1872
212135, 1881
212139, 1876
212143, 1881
212147, 1878
212151, 1877
212155, 1878
212159, 1872
212163, 1881
212167, 1875
212171, 1879
212175, 1875
212179, 1878
212183, 1879
212187, 1876
212191, 1874
212195, 1873
212199, 1876
212203, 1877
212207, 1878
212211, 1878
212215, 1878
212219, 1882
212223, 1878
212227, 1878
212231, 1881
212235, 1877
212239, 1881
212243, 1875
212247, 1874
212251, 1877
212255, 1877
212259, 1880
212263, 1877
212267, 1877
212271, 1881
212275, 1876
212279, 1880
212283, 1879
212287, 1879
212291, 1875
212295, 1875
212299, 1879
212303, 1883
212307, 1879
212311, 1879
212315, 1877
212319, 1877
212323, 1880
212327, 1879
212331, 1876
212335, 1877
212339, 1878
212343, 1879
212347, 1882
212351, 1876
212355, 1879
212359, 1877
212363, 1875
212367, 1872
212371, 1877
212375, 1877
212379, 1874
212383, 1874
212387, 1881
212391, 1879
212395, 1879
212399, 1879
212403, 1875
212407, 1877
212411, 1873
212415, 1878
212419, 1877
212423, 1878
212427, 1879
212431, 1877
212435, 1872
212439, 1873
212443, 1877
212447, 1877
212451, 1879
212455, 1876
212459, 1875
212463, 1876
212467, 1875
212471, 1876
212475, 1878
212479, 1877
212483, 1878
212487, 1874
212491, 1876
212495, 1874
212499, 1879
212503, 1879
212507, 1881
212511, 1871
212515, 1875
212519, 1878
212523, 1879
212527, 1875
212531, 1877
212535, 1878
212539, 1876
212543, 1878
212547, 1877
212551, 1881
212555, 1879
212559, 1878
212563, 1878
212567, 1875
212571, 1877
212575, 1882
212579, 1876
212583, 1878
212587, 1874
212591, 1878
212595, 1879
212599, 1873
212603, 1878
212607, 1876
212611, 1879
212615, 1878
212619, 1873
212623, 1879
212627, 1872
212631, 1879
212635, 1878
212639, 1875
212643, 1877
212647, 1877
212651, 1875
212655, 1875
212659, 1875
212663, 1878
212667, 1877
212671, 1877
212675, 1877
212679, 1879
212683, 1879
212687, 1877
212691, 1877
212695, 1875
212699, 1876
212703, 1876
212707, 1879
212711, 1878
212715, 1875
212719, 1877
212723, 1875
212727, 1877
212731, 1873
212735, 1876
212739, 1878
212743, 1882
212747, 1874
212751, 1876
212755, 1876
212759, 1875
212763, 1875
212767, 1879
212771, 1878
212775, 1878
212779, 1878
212783, 1883
212787, 1878
212791, 1877
212795, 1877
212799, 1875
212803, 1874
212807, 1879
212811, 1877
212815, 1878
212819, 1875
212823, 1879
212827, 1877
212831, 1879
212835, 1876
212839, 1883
212843, 1872
212847, 1881
212851, 1875
212855, 1878
212859, 1877
212863, 1881
212867, 1881
212871, 1874
212875, 1877
212879, 1877
212883, 1882
212887, 1875
212891, 1875
212895, 1879
212899, 1878
212903, 1876
212907, 1875
212911, 1876
212915, 1878
212919, 1872
212923, 1879
212927, 1877
212931, 1877
212935, 1881
212939, 1876
212943, 1874
212947, 1874
212951, 1881
212955, 1876
212959, 1877
212963, 1876
212967, 1878
212971, 1878
212975, 1877
212979, 1879
212983, 1881
212987, 1883
212991, 1881
212995, 1875
212999, 1878
213003, 1875
213007, 1876
213011, 1877
213015, 1878
213019, 1879
213023, 1872
213027, 1877
213031, 1875
213035, 1876
213039, 1876
213043, 1879
213047, 1877
213051, 1878
213055, 1876
213059, 1881
213063, 1879
213067, 1878
213071, 1875
213075, 1875
213079, 1875
213083, 1876
213087, 1881
213091, 1873
213095, 1878
213099, 1874
213103, 1882
213107, 1881
213111, 1875
213115, 1878
213119, 1877
213123, 1877
213127, 1875
213131, 1874
213135, 1875
213139, 1875
213143, 1882
213147, 1875
213151, 1877
213155, 1877
213159, 1875
213163, 1873
213167, 1878
213171, 1877
213175, 1879
213179, 1875
213183, 1878
213187, 1879
213191, 1874
213195, 1879
213199, 1878
213203, 1878
213207, 1875
213211, 1875
213215, 1873
213219, 1879
213223, 1878
213227, 1877
213231, 1879
213235, 1877
213239, 1874
213243, 1878
213247, 1877
213251, 1875
213255, 1877
213259, 1879
213263, 1876
213267, 1875
213271, 1872
213275, 1877
213279, 1878
213283, 1873
213287, 1876
213291, 1877
213295, 1876
213299, 1877
213303, 1879
213307, 1875
213311, 1876
213315, 1879
213319, 1878
213323, 1877
213327, 1878
213331, 1881
213335, 1879
213339, 1879
213343, 1878
213347, 1875
213351, 1875
213355, 1878
213359, 1888
213363, 1879
213367, 1880
213371, 1875
213375, 1875
213379, 1874
213383, 1878
213387, 1879
213391, 1876
213395, 1875
213399, 1874
213403, 1879
213407, 1875
213411, 1875
213415, 1879
213419, 1877
213423, 1878
213427, 1879
213431, 1879
213435, 1881
213439, 1874
213443, 1877
213447, 1873
213451, 1881
213455, 1877
213459, 1891
213463, 1879
213467, 1877
213471, 1877
213475, 1877
213479, 1878
213483, 1872
213487, 1876
213491, 1873
213495, 1875
213499, 1878
213503, 1877
213507, 1874
213511, 1873
213515, 1875
213519, 1881
213523, 1879
213527, 1881
213531, 1875
213535, 1877
213539, 1879
213543, 1879
213547, 1882
213551, 1879
213555, 1877
213559, 1882
213563, 1877
213567, 1877
213571, 1879
213575, 1886
213579, 1877
213583, 1878
213587, 1878
213591, 1878
213595, 1881
213599, 1875
213603, 1876
213607, 1875
213611, 1875
213615, 1879
213619, 1877
213623, 1878
213627, 1879
213631, 1878
213635, 1879
213639, 1877
213643, 1878
213647, 1877
213651, 1875
213655, 1875
213659, 1875
213663, 1877
213667, 1878
213671, 1879
213675, 1877
213679, 1877
213683, 1877
213687, 1874
213691, 1874
213695, 1877
213699, 1878
213703, 1882
213707, 1877
213711, 1875
213715, 1877
213719, 1874
213723, 1876
213727, 1877
213731, 1877
213735, 1877
213739, 1879
213743, 1877
213747, 1879
213751, 1876
213755, 1874
213759, 1875
213763, 1877
213767, 1875
213771, 1877
213775, 1881
213779, 1877
213783, 1879
213787, 1877
213791, 1877
213795, 1877
213799, 1877
213803, 1879
213807, 1880
213811, 1875
213815, 1875
213819, 1879
213823, 1877
213827, 1877
213831, 1878
213835, 1875
213839, 1876
213843, 1876
213847, 1873
213851, 1877
213855, 1875
213859, 1876
213863, 1880
213867, 1878
213871, 1877
213875, 1878
213879, 1878
213883, 1875
213887, 1877
213891, 1873
213895, 1879
213899, 1872
213903, 1877
213907, 1878
213911, 1877
213915, 1875
213919, 1875
213923, 1878
213927, 1873
213931, 1878
213935, 1877
213939, 1875
213943, 1877
213947, 1876
213951, 1875
213955, 1877
213959, 1883
213963, 1877
213967, 1879
213971, 1877
213975, 1879
213979, 1877
213983, 1872
213987, 1875
213991, 1875
213995, 1879
213999, 1872
214003, 1877
214007, 1876
214011, 1877
214015, 1874
214019, 1875
214023, 1876
214027, 1877
214031, 1877
214035, 1874
214039, 1879
214043, 1879
214047, 1875
214051, 1877
214055, 1876
214059, 1874
214063, 1873
214067, 1874
214071, 1875
214075, 1878
214079, 1877
214083, 1879
214087, 1877
214091, 1877
214095, 1877
214099, 1877
214103, 1877
214107, 1875
214111, 1877
214115, 1877
214119, 1879
214123, 1879
214127, 1878
214131, 1874
214135, 1877
214139, 1875
214143, 1875
214147, 1877
214151, 1873
214155, 1878
214159, 1879
214163, 1881
214167, 1881
214171, 1877
214175, 1875
214179, 1881
214183, 1874
214187, 1877
214191, 1875
214195, 1879
214199, 1875
214203, 1877
214207, 1879
214211, 1879
214215, 1875
214219, 1877
214223, 1875
214227, 1877
214231, 1875
214235, 1877
214239, 1875
214243, 1881
214247, 1877
214251, 1874
214255, 1877
214259, 1877
214263, 1878
214267, 1873
214271, 1876
214275, 1878
214279, 1875
214283, 1876
214287, 1877
214291, 1875
214295, 1876
214299, 1878
214303, 1877
214307, 1875
214311, 1875
214315, 1875
214319, 1878
214323, 1878
214327, 1877
214331, 1881
214335, 1877
214339, 1883
214343, 1878
214347, 1874
214351, 1879
214355, 1875
214359, 1877
214363, 1877
214367, 1878
214371, 1878
214375, 1876
214379, 1874
214383, 1881
214387, 1875
214391, 1876
214395, 1876
214399, 1879
214403, 1879
214407, 1877
214411, 1877
214415, 1872
214419, 1878
214423, 1882
214427, 1878
214431, 1879
214435, 1873
214439, 1877
214443, 1876
214447, 1878
214451, 1875
214455, 1878
214459, 1877
214463, 1874
214467, 1876
214471, 1874
214475, 1878
214479, 1877
214483, 1879
214487, 1878
214491, 1877
214495, 1879
214499, 1874
214503, 1878
214507, 1873
214511, 1875
214515, 1875
214519, 1876
214523, 1877
214527, 1875
214531, 1872
214535, 1875
214539, 1875
214543, 1878
214547, 1878
214551, 1875
214555, 1877
214559, 1879
214563, 1869
214567, 1877
214571, 1877
214575, 1881
214579, 1882
214583, 1877
214587, 1875
214591, 1877
214595, 1877
214599, 1874
214603, 1879
214607, 1873
214611, 1877
214615, 1873
214619, 1878
214623, 1875
214627, 1876
214631, 1873
214635, 1878
214639, 1873
214643, 1875
214647, 1880
214651, 1875
214655, 1873
214659, 1882
214663, 1882
214667, 1875
214671, 1875
214675, 1875
214679, 1878
214683, 1876
214687, 1877
214691, 1877
214695, 1877
214699, 1874
214703, 1876
214707, 1876
214711, 1877
214715, 1879
214719, 1875
214723, 1875
214727, 1878
214731, 1883
214735, 1877
214739, 1876
214743, 1878
214747, 1878
214751, 1877
214755, 1874
214759, 1879
214763, 1879
214767, 1876
214771, 1878
214775, 1878
214779, 1874
214783, 1879
214787, 1872
214791, 1877
214795, 1877
214799, 1877
214803, 1875
214807, 1874
214811, 1874
214815, 1878
214819, 1878
214823, 1877
214827, 1877
214831, 1876
214835, 1876
214839, 1877
214843, 1878
214847, 1878
214851, 1881
214855, 1875
214859, 1875
214863, 1878
214867, 1877
214871, 1877
214875, 1874
214879, 1878
214883, 1877
214887, 1877
214891, 1875
214895, 1879
214899, 1878
214903, 1877
214907, 1874
214911, 1877
214915, 1873
214919, 1878
214923, 1878
214927, 1877
214931, 1874
214935, 1873
214939, 1875
214943, 1877
214947, 1878
214951, 1876
214955, 1876
214959, 1876
214963, 1876
214967, 1873
214971, 1877
214975, 1878
214979, 1874
214983, 1874
214987, 1875
214991, 1878
214995, 1874
214999, 1879
215003, 1878
215007, 1877
215011, 1879
215015, 1879
215019, 1877
215023, 1879
215027, 1876
215031, 1877
215035, 1878
215039, 1880
215043, 1878
215047, 1874
215051, 1874
215055, 1873
215059, 1875
215063, 1875
215067, 1877
215071, 1878
215075, 1875
215079, 1877
215083, 1874
215087, 1885
215091, 1877
215095, 1875
215099, 1876
215103, 1878
215107, 1883
215111, 1874
215115, 1874
215119, 1876
215123, 1877
215127, 1877
215131, 1877
215135, 1877
215139, 1878
215143, 1874
215147, 1876
215151, 1875
215155, 1877
215159, 1876
215163, 1874
215167, 1878
215171, 1875
215175, 1877
215179, 1875
215183, 1877
215187, 1874
215191, 1877
215195, 1877
215199, 1879
215203, 1877
215207, 1878
215211, 1875
215215, 1878
215219, 1877
215223, 1885
215227, 1877
215231, 1875
215235, 1873
215239, 1876
215243, 1879
215247, 1874
215251, 1878
215255, 1878
215259, 1880
215263, 1877
215267, 1876
215271, 1876
215275, 1879
215279, 1877
215283, 1882
215287, 1882
215291, 1872
215295, 1877
215299, 1879
215303, 1879
215307, 1879
215311, 1879
215315, 1877
215319, 1878
215323, 1879
215327, 1877
215331, 1876
215335, 1875
215339, 1875
215343, 1877
215347, 1875
215351, 1878
215355, 1875
215359, 1877
215363, 1877
215367, 1874
215371, 1881
215375, 1877
215379, 1873
215383, 1879
215387, 1878
215391, 1876
215395, 1875
215399, 1878
215403, 1875
215407, 1879
215411, 1875
215415, 1874
215419, 1876
215423, 1879
215427, 1879
215431, 1881
215435, 1874
215439, 1874
215443, 1878
215447, 1877
215451, 1875
215455, 1876
215459, 1877
215463, 1877
215467, 1879
215471, 1875
215475, 1883
215479, 1875
215483, 1879
215487, 1879
215491, 1882
215495, 1876
215499, 1875
215503, 1877
215507, 1873
215511, 1876
215515, 1875
215519, 1877
215523, 1875
215527, 1885
215531, 1878
215535, 1877
215539, 1877
215543, 1875
215547, 1874
215551, 1875
215555, 1875
215559, 1879
215563, 1877
215567, 1877
215571, 1877
215575, 1876
215579, 1878
215583, 1877
215587, 1883
215591, 1879
215595, 1877
215599, 1882
215603, 1876
215607, 1878
215611, 1877
215615, 1875
215619, 1877
215623, 1877
215627, 1876
215631, 1878
215635, 1875
215639, 1876
215643, 1873
215647, 1876
215651, 1877
215655, 1877
215659, 1877
215663, 1875
215667, 1879
215671, 1877
215675, 1873
215679, 1877
215683, 1879
215687, 1873
215691, 1873
215695, 1874
215699, 1872
215703, 1877
215707, 1875
215711, 1877
215715, 1877
215719, 1879
215723, 1875
215727, 1873
215731, 1877
215735, 1874
215739, 1881
215743, 1875
215747, 1877
215751, 1875
215755, 1875
215759, 1882
215763, 1873
215767, 1877
215771, 1881
215775, 1877
215779, 1879
215783, 1875
215787, 1881
215791, 1874
215795, 1877
215799, 1878
215803, 1875
215807, 1877
215811, 1873
215815, 1875
215819, 1877
215823, 1875
215827, 1875
215831, 1879
215835, 1875
215839, 1875
215843, 1876
215847, 1878
215851, 1879
215855, 1881
215859, 1879
215863, 1879
215867, 1881
215871, 1877
215875, 1874
215879, 1877
215883, 1877
215887, 1877
215891, 1875
215895, 1878
215899, 1879
215903, 1878
215907, 1876
215911, 1877
215915, 1877
215919, 1878
215923, 1879
215927, 1875
215931, 1877
215935, 1876
215939, 1879
215943, 1879
215947, 1878
215951, 1877
215955, 1878
215959, 1882
215963, 1882
215967, 1878
215971, 1877
215975, 1878
215979, 1876
215983, 1877
215987, 1878
215991, 1877
215995, 1878
215999, 1881
216003, 1878
216007, 1875
216011, 1876
216015, 1877
216019, 1877
216023, 1879
216027, 1877
216031, 1877
216035, 1875
216039, 1878
216043, 1885
216047, 1878
216051, 1879
216055, 1877
216059, 1881
216063, 1877
216067, 1876
216071, 1883
216075, 1878
216079, 1877
216083, 1883
216087, 1874
216091, 1878
216095, 1879
216099, 1878
216103, 1873
216107, 1879
216111, 1878
216115, 1875
216119, 1877
216123, 1882
216127, 1879
216131, 1869
216135, 1877
216139, 1879
216143, 1875
216147, 1878
216151, 1881
216155, 1878
216159, 1877
216163, 1874
216167, 1879
216171, 1878
216175, 1878
216179, 1879
216183, 1875
216187, 1881
216191, 1873
216195, 1877
216199, 1875
216203, 1878
216207, 1877
216211, 1878
216215, 1875
216219, 1879
216223, 1877
216227, 1875
216231, 1877
216235, 1877
216239, 1881
216243, 1879
216247, 1873
216251, 1877
216255, 1876
216259, 1875
216263, 1877
216267, 1877
216271, 1874
216275, 1877
216279, 1877
216283, 1877
216287, 1873
216291, 1875
216295, 1877
216299, 1879
216303, 1878
216307, 1876
216311, 1878
216315, 1875
216319, 1879
216323, 1875
216327, 1876
216331, 1877
216335, 1875
216339, 1877
216343, 1877
216347, 1877
216351, 1875
216355, 1877
216359, 1874
216363, 1877
216367, 1875
216371, 1881
216375, 1877
216379, 1875
216383, 1877
216387, 1879
216391, 1875
216395, 1877
216399, 1879
216403, 1878
216407, 1879
216411, 1875
216415, 1881
216419, 1875
216423, 1878
216427, 1883
216431, 1877
216435, 1877
216439, 1878
216443, 1879
216447, 1881
216451, 1877
216455, 1881
216459, 1879
216463, 1877
216467, 1877
216471, 1878
216475, 1879
216479, 1878
216483, 1879
216487, 1879
216491, 1878
216495, 1878
216499, 1879
216503, 1881
216507, 1885
216511, 1877
216515, 1877
216519, 1878
216523, 1880
216527, 1876
216531, 1878
216535, 1879
216539, 1881
216543, 1874
216547, 1877
216551, 1876
216555, 1874
216559, 1883
216563, 1879
216567, 1876
216571, 1877
216575, 1883
216579, 1881
216583, 1878
216587, 1879
216591, 1879
216595, 1876
216599, 1879
216603, 1877
216607, 1878
216611, 1878
216615, 1882
216619, 1879
216623, 1879
216627, 1876
216631, 1879
216635, 1877
216639, 1878
216643, 1877
216647, 1878
216651, 1878
216655, 1879
216659, 1879
216663, 1878
216667, 1875
216671, 1873
216675, 1874
216679, 1879
216683, 1879
216687, 1877
216691, 1877
216695, 1873
216699, 1878
216703, 1877
216707, 1879
216711, 1877
216715, 1881
216719, 1877
216723, 1874
216727, 1879
216731, 1882
216735, 1877
216739, 1877
216743, 1877
216747, 1875
216751, 1878
216755, 1877
216759, 1876
216763, 1878
216767, 1874
216771, 1878
216775, 1877
216779, 1878
216783, 1881
216787, 1874
216791, 1885
216795, 1881
216799, 1878
216803, 1879
216807, 1877
216811, 1874
216815, 1876
216819, 1876
216823, 1876
216827, 1877
216831, 1877
216835, 1881
216839, 1878
216843, 1877
216847, 1876
216851, 1875
216855, 1874
216859, 1874
216863, 1879
216867, 1879
216871, 1881
216875, 1879
216879, 1878
216883, 1878
216887, 1877
216891, 1877
216895, 1876
216899, 1879
216903, 1876
216907, 1878
216911, 1877
216915, 1879
216919, 1881
216923, 1877
216927, 1872
216931, 1875
216935, 1875
216939, 1875
216943, 1879
216947, 1878
216951, 1878
216955, 1882
216959, 1879
216963, 1879
216967, 1878
216971, 1877
216975, 1877
216979, 1878
216983, 1875
216987, 1879
216991, 1875
216995, 1876
216999, 1874
217003, 1879
217007, 1877
217011, 1878
217015, 1875
217019, 1879
217023, 1872
217027, 1877
217031, 1875
217035, 1873
217039, 1882
217043, 1879
217047, 1875
217051, 1881
217055, 1875
217059, 1879
217063, 1878
217067, 1879
217071, 1876
217075, 1875
217079, 1882
217083, 1881
217087, 1879
217091, 1883
217095, 1876
217099, 1873
217103, 1881
217107, 1877
217111, 1879
217115, 1879
217119, 1878
217123, 1881
217127, 1876
217131, 1878
217135, 1875
217139, 1883
217143, 1877
217147, 1879
217151, 1874
217155, 1879
217159, 1878
217163, 1877
217167, 1879
217171, 1881
217175, 1877
217179, 1879
217183, 1881
217187, 1874
217191, 1875
217195, 1875
217199, 1877
217203, 1875
217207, 1876
217211, 1875
217215, 1881
217219, 1879
217223, 1875
217227, 1875
217231, 1879
217235, 1875
217239, 1883
217243, 1877
217247, 1872
217251, 1879
217255, 1878
217259, 1876
217263, 1879
217267, 1875
217271, 1878
217275, 1877
217279, 1879
217283, 1878
217287, 1875
217291, 1877
217295, 1877
217299, 1879
217303, 1883
217307, 1878
217311, 1878
217315, 1878
217319, 1878
217323, 1882
217327, 1877
217331, 1877
217335, 1879
217339, 1879
217343, 1881
217347, 1878
217351, 1885
217355, 1877
217359, 1876
217363, 1877
217367, 1875
217371, 1875
217375, 1878
217379, 1872
217383, 1879
217387, 1878
217391, 1874
217395, 1877
217399, 1876
217403, 1878
217407, 1877
217411, 1878
217415, 1877
217419, 1878
217423, 1875
217427, 1878
217431, 1879
217435, 1878
217439, 1872
217443, 1881
217447, 1878
217451, 1879
217455, 1879
217459, 1878
217463, 1878
217467, 1881
217471, 1877
217475, 1883
217479, 1875
217483, 1877
217487, 1876
217491, 1877
217495, 1873
217499, 1875
217503, 1874
217507, 1878
217511, 1878
217515, 1876
217519, 1878
217523, 1879
217527, 1876
217531, 1878
217535, 1878
217539, 1879
217543, 1878
217547, 1879
217551, 1878
217555, 1879
217559, 1874
217563, 1881
217567, 1874
217571, 1878
217575, 1879
217579, 1883
217583, 1878
217587, 1879
217591, 1881
217595, 1878
217599, 1878
217603, 1878
217607, 1875
217611, 1879
217615, 1876
217619, 1881
217623, 1877
217627, 1877
217631, 1881
217635, 1881
217639, 1877
217643, 1879
217647, 1879
217651, 1877
217655, 1877
217659, 1875
217663, 1880
217667, 1877
217671, 1881
217675, 1877
217679, 1878
217683, 1875
217687, 1875
217691, 1872
217695, 1878
217699, 1877
217703, 1882
217707, 1877
217711, 1875
217715, 1875
217719, 1878
217723, 1875
217727, 1875
217731, 1878
217735, 1879
217739, 1881
217743, 1872
217747, 1879
217751, 1875
217755, 1878
217759, 1874
217763, 1878
217767, 1876
217771, 1879
217775, 1879
217779, 1876
217783, 1883
217787, 1877
217791, 1875
217795, 1874
217799, 1877
217803, 1877
217807, 1881
217811, 1879
217815, 1877
217819, 1877
217823, 1878
217827, 1880
217831, 1878
217835, 1879
217839, 1880
217843, 1877
217847, 1877
217851, 1878
217855, 1879
217859, 1877
217863, 1878
217867, 1877
217871, 1878
217875, 1875
217879, 1879
217883, 1872
217887, 1877
217891, 1877
217895, 1877
217899, 1879
217903, 1878
217907, 1877
217911, 1873
217915, 1877
217919, 1877
217923, 1879
217927, 1878
217931, 1881
217935, 1875
217939, 1879
217943, 1876
217947, 1878
217951, 1877
217955, 1879
217959, 1879
217963, 1878
217967, 1878
217971, 1875
217975, 1877
217979, 1872
217983, 1878
217987, 1877
217991, 1877
217995, 1876
217999, 1879
218003, 1877
218007, 1877
218011, 1876
218015, 1879
218019, 1877
218023, 1883
218027, 1878
218031, 1873
218035, 1875
218039, 1881
218043, 1874
218047, 1878
218051, 1879
218055, 1875
218059, 1878
218063, 1881
218067, 1876
218071, 1877
218075, 1875
218079, 1874
218083, 1879
218087, 1879
218091, 1874
218095, 1878
218099, 1878
218103, 1875
218107, 1879
218111, 1879
218115, 1875
218119, 1877
218123, 1876
218127, 1879
218131, 1875
218135, 1879
218139, 1877
218143, 1877
218147, 1877
218151, 1879
218155, 1876
218159, 1879
218163, 1881
218167, 1878
218171, 1877
218175, 1877
218179, 1877
218183, 1878
218187, 1875
218191, 1878
218195, 1877
218199, 1881
218203, 1877
218207, 1875
218211, 1878
218215, 1879
218219, 1873
218223, 1877
218227, 1879
218231, 1877
218235, 1879
218239, 1877
218243, 1877
218247, 1875
218251, 1879
218255, 1877
218259, 1879
218263, 1875
218267, 1879
218271, 1879
218275, 1878
218279, 1877
218283, 1873
218287, 1878
218291, 1876
218295, 1877
218299, 1876
218303, 1879
218307, 1880
218311, 1879
218315, 1875
218319, 1875
218323, 1875
218327, 1876
218331, 1875
218335, 1879
218339, 1877
218343, 1876
218347, 1879
218351, 1881
218355, 1878
218359, 1877
218363, 1879
218367, 1877
218371, 1877
218375, 1877
218379, 1875
218383, 1874
218387, 1879
218391, 1876
218395, 1875
218399, 1883
218403, 1877
218407, 1879
218411, 1878
218415, 1875
218419, 1877
218423, 1875
218427, 1879
218431, 1879
218435, 1875
218439, 1881
218443, 1878
218447, 1877
218451, 1879
218455, 1877
218459, 1879
218463, 1879
218467, 1881
218471, 1878
218475, 1879
218479, 1878
218483, 1878
218487, 1877
218491, 1883
218495, 1882
218499, 1877
218503, 1879
218507, 1878
218511, 1878
218515, 1883
218519, 1883
218523, 1875
218527, 1877
218531, 1873
218535, 1877
218539, 1882
218543, 1879
218547, 1880
218551, 1878
218555, 1877
218559, 1882
218563, 1881
218567, 1881
218571, 1879
218575, 1880
218579, 1878
218583, 1882
218587, 1878
218591, 1889
218595, 1876
218599, 1877
218603, 1879
218607, 1875
218611, 1877
218615, 1877
218619, 1878
218623, 1883
218627, 1878
218631, 1880
218635, 1879
218639, 1883
218643, 1879
218647, 1875
218651, 1879
218655, 1878
218659, 1879
218663, 1875
218667, 1879
218671, 1881
218675, 1879
218679, 1873
218683, 1877
218687, 1883
218691, 1879
218695, 1875
218699, 1881
218703, 1877
218707, 1877
218711, 1876
218715, 1879
218719, 1875
218723, 1878
218727, 1882
218731, 1877
218735, 1879
218739, 1877
218743, 1879
218747, 1879
218751, 1875
218755, 1878
218759, 1874
218763, 1876
218767, 1882
218771, 1877
218775, 1879
218779, 1879
218783, 1879
218787, 1877
218791, 1876
218795, 1876
218799, 1881
218803, 1879
218807, 1879
218811, 1874
218815, 1879
218819, 1877
218823, 1879
218827, 1875
218831, 1876
218835, 1874
218839, 1876
218843, 1876
218847, 1878
218851, 1877
218855, 1877
218859, 1881
218863, 1879
218867, 1877
218871, 1875
218875, 1875
218879, 1877
218883, 1878
218887, 1877
218891, 1877
218895, 1875
218899, 1878
218903, 1883
218907, 1877
218911, 1878
218915, 1879
218919, 1875
218923, 1877
218927, 1873
218931, 1882
218935, 1880
218939, 1879
218943, 1878
218947, 1877
218951, 1877
218955, 1874
218959, 1877
218963, 1879
218967, 1875
218971, 1879
218975, 1877
218979, 1883
218983, 1875
218987, 1879
218991, 1879
218995, 1879
218999, 1877
219003, 1879
219007, 1877
219011, 1879
219015, 1877
219019, 1877
219023, 1879
219027, 1875
219031, 1879
219035, 1881
219039, 1878
219043, 1877
219047, 1874
219051, 1879
219055, 1883
219059, 1882
219063, 1877
219067, 1877
219071, 1879
219075, 1875
219079, 1879
219083, 1878
219087, 1877
219091, 1879
219095, 1878
219099, 1882
219103, 1879
219107, 1876
219111, 1875
219115, 1877
219119, 1874
219123, 1879
219127, 1878
219131, 1878
219135, 1877
219139, 1875
219143, 1877
219147, 1875
219151, 1879
219155, 1873
219159, 1881
219163, 1877
219167, 1877
219171, 1879
219175, 1878
219179, 1878
219183, 1882
219187, 1877
219191, 1877
219195, 1874
219199, 1878
219203, 1877
219207, 1879
219211, 1882
219215, 1880
219219, 1876
219223, 1879
219227, 1875
219231, 1877
219235, 1879
219239, 1883
219243, 1879
219247, 1874
219251, 1881
219255, 1876
219259, 1878
219263, 1878
219267, 1877
219271, 1878
219275, 1878
219279, 1877
219283, 1881
219287, 1881
219291, 1875
219295, 1879
219299, 1877
219303, 1877
219307, 1878
219311, 1879
219315, 1878
219319, 1881
219323, 1881
219327, 1877
219331, 1879
219335, 1875
219339, 1879
219343, 1876
219347, 1879
219351, 1875
219355, 1874
219359, 1877
219363, 1879
219367, 1879
219371, 1877
219375, 1879
219379, 1877
219383, 1881
219387, 1882
219391, 1878
219395, 1877
219399, 1879
219403, 1877
219407, 1875
219411, 1877
219415, 1881
219419, 1877
219423, 1879
219427, 1874
219431, 1875
219435, 1878
219439, 1879
219443, 1881
219447, 1875
219451, 1875
219455, 1872
219459, 1876
219463, 1879
219467, 1879
219471, 1875
219475, 1877
219479, 1879
219483, 1879
219487, 1878
219491, 1878
219495, 1877
219499, 1879
219503, 1878
219507, 1882
219511, 1879
219515, 1878
219519, 1875
219523, 1883
219527, 1878
219531, 1876
219535, 1878
219539, 1879
219543, 1877
219547, 1879
219551, 1878
219555, 1879
219559, 1875
219563, 1878
219567, 1877
219571, 1883
219575, 1878
219579, 1880
219583, 1876
219587, 1876
219591, 1875
219595, 1879
219599, 1878
219603, 1878
219607, 1875
219611, 1877
219615, 1877
219619, 1881
219623, 1877
219627, 1877
219631, 1879
219635, 1877
219639, 1883
219643, 1878
219647, 1879
219651, 1877
219655, 1885
219659, 1888
219663, 1879
219667, 1878
219671, 1877
219675, 1877
219679, 1881
219683, 1875
219687, 1877
219691, 1878
219695, 1878
219699, 1878
219703, 1876
219707, 1879
219711, 1879
219715, 1877
219719, 1875
219723, 1874
219727, 1878
219731, 1874
219735, 1878
219739, 1880
219743, 1878
219747, 1877
219751, 1877
219755, 1878
219759, 1875
219763, 1879
219767, 1881
219771, 1877
219775, 1875
219779, 1877
219783, 1881
219787, 1875
219791, 1878
219795, 1878
219799, 1875
219803, 1877
219807, 1879
219811, 1879
219815, 1877
219819, 1877
219823, 1878
219827, 1876
219831, 1872
219835, 1877
219839, 1877
219843, 1877
219847, 1879
219851, 1878
219855, 1878
219859, 1875
219863, 1882
219867, 1878
219871, 1882
219875, 1882
219879, 1879
219883, 1876
219887, 1876
219891, 1879
219895, 1876
219899, 1878
219903, 1875
219907, 1872
219911, 1878
219915, 1876
219919, 1877
219923, 1877
219927, 1882
219931, 1879
219935, 1878
219939, 1879
219943, 1882
219947, 1872
219951, 1875
219955, 1875
219959, 1879
219963, 1879
219967, 1875
219971, 1875
219975, 1878
