time, value, value2
3290476, 3233, 960
3290480, 3223, 964
3290484, 3217, 954
3290488, 3221, 959
3290492, 3216, 953
3290496, 3225, 959
3290500, 3222, 960
3290504, 3218, 956
3290508, 3216, 958
3290512, 3216, 956
3290516, 3223, 960
3290520, 3223, 964
3290524, 3216, 949
3290528, 3220, 958
3290532, 3221, 957
3290536, 3221, 960
3290540, 3223, 961
3290544, 3216, 953
3290548, 3219, 959
3290552, 3209, 957
3290556, 3219, 961
3290560, 3221, 963
3290564, 3214, 951
3290568, 3219, 957
3290572, 3216, 958
3290576, 3223, 959
3290580, 3223, 961
3290584, 3216, 953
3290588, 3216, 959
3290592, 3217, 954
3290596, 3219, 960
3290600, 3227, 961
3290604, 3219, 954
3290608, 3217, 958
3290612, 3216, 958
3290616, 3221, 961
3290620, 3223, 963
3290624, 3216, 951
3290628, 3222, 956
3290632, 3218, 954
3290636, 3225, 959
3290640, 3227, 963
3290644, 3219, 951
3290648, 3217, 959
3290652, 3216, 957
3290656, 3223, 960
3290660, 3221, 962
3290664, 3216, 954
3290668, 3222, 957
3290672, 3216, 957
3290676, 3223, 960
3290680, 3223, 963
3290684, 3217, 955
3290688, 3218, 958
3290692, 3216, 956
3290696, 3219, 960
3290700, 3222, 962
3290704, 3218, 954
3290708, 3219, 958
3290712, 3218, 953
3290716, 3222, 959
3290720, 3223, 961
3290724, 3218, 954
3290728, 3219, 958
3290732, 3216, 957
3290736, 3223, 960
3290740, 3223, 963
3290744, 3216, 953
3290748, 3218, 955
3290752, 3218, 955
3290756, 3219, 961
3290760, 3223, 959
3290764, 3214, 954
3290768, 3219, 958
3290772, 3217, 954
3290776, 3219, 959
3290780, 3223, 961
3290784, 3216, 957
3290788, 3218, 957
3290792, 3217, 954
3290796, 3221, 961
3290800, 3226, 961
3290804, 3216, 955
3290808, 3217, 958
3290812, 3218, 957
3290816, 3221, 960
3290820, 3223, 960
3290824, 3216, 951
3290828, 3217, 955
3290832, 3220, 955
3290836, 3220, 960
3290840, 3223, 961
3290844, 3217, 955
3290848, 3219, 959
3290852, 3216, 955
3290856, 3222, 961
3290860, 3223, 963
3290864, 3216, 953
3290868, 3217, 958
3290872, 3218, 957
3290876, 3221, 959
3290880, 3223, 961
3290884, 3217, 950
3290888, 3217, 957
3290892, 3219, 955
3290896, 3221, 959
3290900, 3222, 963
3290904, 3215, 951
3290908, 3219, 959
3290912, 3219, 958
3290916, 3222, 960
3290920, 3222, 961
3290924, 3216, 954
3290928, 3222, 955
3290932, 3218, 955
3290936, 3220, 960
3290940, 3226, 963
3290944, 3216, 954
3290948, 3221, 959
3290952, 3217, 955
3290956, 3223, 960
3290960, 3222, 962
3290964, 3216, 955
3290968, 3216, 956
3290972, 3216, 955
3290976, 3222, 963
3290980, 3219, 960
3290984, 3216, 957
3290988, 3220, 957
3290992, 3218, 956
3290996, 3221, 960
3291000, 3223, 962
3291004, 3216, 951
3291008, 3218, 957
3291012, 3216, 957
3291016, 3221, 959
3291020, 3223, 962
3291024, 3217, 954
3291028, 3222, 958
3291032, 3218, 955
3291036, 3221, 959
3291040, 3222, 963
3291044, 3218, 951
3291048, 3218, 958
3291052, 3218, 957
3291056, 3219, 960
3291060, 3222, 963
3291064, 3216, 955
3291068, 3216, 957
3291072, 3217, 955
3291076, 3226, 960
3291080, 3222, 964
3291084, 3216, 955
3291088, 3217, 957
3291092, 3217, 955
3291096, 3219, 960
3291100, 3224, 962
3291104, 3216, 950
3291108, 3220, 958
3291112, 3216, 955
3291116, 3222, 959
3291120, 3226, 960
3291124, 3216, 954
3291128, 3217, 958
3291132, 3218, 955
3291136, 3222, 960
3291140, 3224, 962
3291144, 3218, 955
3291148, 3218, 957
3291152, 3221, 955
3291156, 3223, 959
3291160, 3223, 966
3291164, 3218, 954
3291168, 3219, 959
3291172, 3219, 954
3291176, 3222, 960
3291180, 3222, 963
3291184, 3216, 954
3291188, 3218, 958
3291192, 3217, 955
3291196, 3223, 961
3291200, 3222, 960
3291204, 3217, 953
3291208, 3216, 957
3291212, 3216, 956
3291216, 3222, 960
3291220, 3223, 962
3291224, 3216, 954
3291228, 3218, 959
3291232, 3217, 951
3291236, 3221, 960
3291240, 3223, 962
3291244, 3216, 953
3291248, 3219, 955
3291252, 3218, 957
3291256, 3221, 960
3291260, 3222, 960
3291264, 3216, 955
3291268, 3217, 957
3291272, 3218, 954
3291276, 3223, 960
3291280, 3222, 962
3291284, 3216, 954
3291288, 3220, 957
3291292, 3219, 954
3291296, 3220, 960
3291300, 3223, 966
3291304, 3216, 950
3291308, 3217, 957
3291312, 3216, 954
3291316, 3225, 960
3291320, 3222, 963
3291324, 3216, 951
3291328, 3219, 958
3291332, 3217, 957
3291336, 3226, 959
3291340, 3219, 961
3291344, 3214, 954
3291348, 3216, 959
3291352, 3216, 957
3291356, 3226, 960
3291360, 3223, 962
3291364, 3216, 953
3291368, 3218, 957
3291372, 3219, 959
3291376, 3223, 959
3291380, 3223, 965
3291384, 3216, 955
3291388, 3219, 958
3291392, 3218, 954
3291396, 3221, 962
3291400, 3226, 962
3291404, 3216, 953
3291408, 3217, 959
3291412, 3217, 953
3291416, 3221, 960
3291420, 3221, 961
3291424, 3216, 955
3291428, 3216, 954
3291432, 3217, 958
3291436, 3222, 960
3291440, 3226, 961
3291444, 3216, 951
3291448, 3219, 958
3291452, 3218, 958
3291456, 3221, 960
3291460, 3221, 963
3291464, 3216, 954
3291468, 3219, 957
3291472, 3219, 955
3291476, 3222, 955
3291480, 3219, 959
3291484, 3216, 956
3291488, 3219, 959
3291492, 3218, 954
3291496, 3220, 959
3291500, 3221, 962
3291504, 3217, 954
3291508, 3219, 956
3291512, 3218, 955
3291516, 3222, 959
3291520, 3223, 962
3291524, 3216, 953
3291528, 3219, 959
3291532, 3217, 955
3291536, 3221, 960
3291540, 3223, 962
3291544, 3216, 953
3291548, 3216, 954
3291552, 3219, 958
3291556, 3223, 962
3291560, 3226, 960
3291564, 3217, 951
3291568, 3219, 955
3291572, 3218, 955
3291576, 3221, 960
3291580, 3223, 962
3291584, 3217, 953
3291588, 3216, 955
3291592, 3216, 957
3291596, 3218, 960
3291600, 3223, 961
3291604, 3217, 957
3291608, 3217, 957
3291612, 3218, 956
3291616, 3217, 960
3291620, 3219, 962
3291624, 3216, 953
3291628, 3216, 956
3291632, 3218, 956
3291636, 3223, 960
3291640, 3222, 963
3291644, 3217, 951
3291648, 3221, 959
3291652, 3217, 955
3291656, 3224, 960
3291660, 3226, 961
3291664, 3216, 953
3291668, 3218, 958
3291672, 3216, 957
3291676, 3220, 960
3291680, 3221, 964
3291684, 3218, 953
3291688, 3221, 958
3291692, 3218, 957
3291696, 3220, 960
3291700, 3225, 962
3291704, 3217, 953
3291708, 3219, 959
3291712, 3216, 955
3291716, 3222, 960
3291720, 3222, 963
3291724, 3216, 951
3291728, 3221, 957
3291732, 3219, 954
3291736, 3219, 961
3291740, 3226, 960
3291744, 3217, 951
3291748, 3219, 958
3291752, 3219, 957
3291756, 3223, 962
3291760, 3222, 963
3291764, 3217, 954
3291768, 3217, 955
3291772, 3217, 958
3291776, 3226, 959
3291780, 3222, 962
3291784, 3216, 953
3291788, 3221, 957
3291792, 3217, 955
3291796, 3221, 960
3291800, 3220, 963
3291804, 3216, 954
3291808, 3217, 958
3291812, 3218, 957
3291816, 3220, 960
3291820, 3223, 963
3291824, 3216, 955
3291828, 3217, 956
3291832, 3217, 956
3291836, 3219, 958
3291840, 3222, 963
3291844, 3216, 953
3291848, 3219, 957
3291852, 3219, 955
3291856, 3218, 960
3291860, 3223, 962
3291864, 3216, 954
3291868, 3216, 958
3291872, 3217, 957
3291876, 3220, 960
3291880, 3221, 961
3291884, 3216, 950
3291888, 3216, 957
3291892, 3218, 957
3291896, 3221, 959
3291900, 3222, 964
3291904, 3216, 953
3291908, 3221, 957
3291912, 3216, 955
3291916, 3221, 960
3291920, 3221, 961
3291924, 3216, 953
3291928, 3219, 954
3291932, 3216, 957
3291936, 3219, 960
3291940, 3219, 961
3291944, 3216, 951
3291948, 3219, 959
3291952, 3216, 956
3291956, 3221, 959
3291960, 3223, 962
3291964, 3216, 954
3291968, 3220, 954
3291972, 3218, 957
3291976, 3222, 960
3291980, 3223, 965
3291984, 3216, 953
3291988, 3216, 956
3291992, 3217, 955
3291996, 3218, 962
3292000, 3222, 964
3292004, 3217, 953
3292008, 3216, 959
3292012, 3219, 957
3292016, 3221, 960
3292020, 3221, 962
3292024, 3217, 954
3292028, 3220, 956
3292032, 3216, 955
3292036, 3225, 960
3292040, 3219, 960
3292044, 3217, 954
3292048, 3218, 959
3292052, 3220, 957
3292056, 3221, 960
3292060, 3226, 961
3292064, 3216, 953
3292068, 3216, 957
3292072, 3216, 956
3292076, 3223, 959
3292080, 3223, 961
3292084, 3219, 954
3292088, 3216, 956
3292092, 3219, 956
3292096, 3219, 960
3292100, 3221, 962
3292104, 3217, 953
3292108, 3216, 955
3292112, 3217, 953
3292116, 3219, 960
3292120, 3226, 961
3292124, 3216, 958
3292128, 3218, 955
3292132, 3220, 958
3292136, 3220, 961
3292140, 3226, 961
3292144, 3217, 951
3292148, 3219, 954
3292152, 3220, 955
3292156, 3223, 960
3292160, 3227, 961
3292164, 3216, 951
3292168, 3221, 957
3292172, 3217, 958
3292176, 3222, 960
3292180, 3223, 960
3292184, 3216, 954
3292188, 3218, 957
3292192, 3217, 957
3292196, 3220, 959
3292200, 3222, 964
3292204, 3217, 954
3292208, 3216, 955
3292212, 3216, 957
3292216, 3223, 961
3292220, 3223, 960
3292224, 3216, 954
3292228, 3219, 958
3292232, 3217, 957
3292236, 3219, 959
3292240, 3224, 962
3292244, 3217, 953
3292248, 3220, 958
3292252, 3218, 957
3292256, 3222, 960
3292260, 3225, 962
3292264, 3216, 953
3292268, 3218, 957
3292272, 3216, 955
3292276, 3219, 960
3292280, 3223, 963
3292284, 3216, 951
3292288, 3216, 954
3292292, 3216, 955
3292296, 3222, 960
3292300, 3221, 962
3292304, 3216, 951
3292308, 3218, 956
3292312, 3217, 955
3292316, 3220, 958
3292320, 3222, 962
3292324, 3217, 953
3292328, 3216, 960
3292332, 3221, 957
3292336, 3217, 960
3292340, 3221, 964
3292344, 3216, 953
3292348, 3217, 957
3292352, 3217, 955
3292356, 3221, 960
3292360, 3225, 960
3292364, 3216, 949
3292368, 3219, 955
3292372, 3221, 955
3292376, 3221, 960
3292380, 3222, 961
3292384, 3216, 954
3292388, 3219, 958
3292392, 3219, 955
3292396, 3220, 960
3292400, 3223, 961
3292404, 3216, 955
3292408, 3218, 957
3292412, 3217, 958
3292416, 3223, 960
3292420, 3223, 963
3292424, 3216, 954
3292428, 3221, 959
3292432, 3219, 955
3292436, 3222, 960
3292440, 3221, 965
3292444, 3216, 955
3292448, 3218, 959
3292452, 3216, 955
3292456, 3222, 960
3292460, 3225, 962
3292464, 3216, 951
3292468, 3218, 957
3292472, 3221, 955
3292476, 3222, 960
3292480, 3222, 960
3292484, 3216, 950
3292488, 3217, 954
3292492, 3216, 955
3292496, 3222, 959
3292500, 3222, 961
3292504, 3217, 954
3292508, 3217, 956
3292512, 3219, 957
3292516, 3220, 961
3292520, 3223, 962
3292524, 3216, 953
3292528, 3218, 956
3292532, 3216, 955
3292536, 3223, 959
3292540, 3223, 961
3292544, 3216, 951
3292548, 3217, 954
3292552, 3216, 954
3292556, 3218, 960
3292560, 3221, 962
3292564, 3217, 956
3292568, 3216, 957
3292572, 3217, 955
3292576, 3220, 960
3292580, 3226, 962
3292584, 3219, 951
3292588, 3218, 957
3292592, 3217, 958
3292596, 3219, 960
3292600, 3223, 963
3292604, 3216, 954
3292608, 3217, 960
3292612, 3216, 957
3292616, 3219, 960
3292620, 3222, 965
3292624, 3216, 954
3292628, 3217, 957
3292632, 3217, 955
3292636, 3223, 960
3292640, 3221, 961
3292644, 3216, 948
3292648, 3219, 956
3292652, 3216, 958
3292656, 3221, 961
3292660, 3226, 962
3292664, 3221, 955
3292668, 3216, 955
3292672, 3218, 957
3292676, 3221, 962
3292680, 3226, 961
3292684, 3217, 954
3292688, 3219, 958
3292692, 3217, 955
3292696, 3219, 960
3292700, 3220, 962
3292704, 3216, 953
3292708, 3219, 957
3292712, 3216, 955
3292716, 3220, 959
3292720, 3222, 961
3292724, 3216, 951
3292728, 3218, 957
3292732, 3216, 956
3292736, 3219, 959
3292740, 3227, 961
3292744, 3216, 953
3292748, 3219, 958
3292752, 3219, 955
3292756, 3222, 960
3292760, 3226, 961
3292764, 3216, 951
3292768, 3217, 957
3292772, 3216, 958
3292776, 3220, 960
3292780, 3225, 962
3292784, 3217, 955
3292788, 3216, 955
3292792, 3216, 955
3292796, 3221, 960
3292800, 3225, 963
3292804, 3216, 951
3292808, 3218, 958
3292812, 3216, 958
3292816, 3218, 960
3292820, 3225, 961
3292824, 3216, 953
3292828, 3219, 955
3292832, 3216, 954
3292836, 3222, 960
3292840, 3225, 964
3292844, 3219, 954
3292848, 3216, 954
3292852, 3216, 954
3292856, 3221, 960
3292860, 3229, 963
3292864, 3216, 954
3292868, 3218, 957
3292872, 3216, 957
3292876, 3221, 959
3292880, 3226, 960
3292884, 3214, 951
3292888, 3217, 959
3292892, 3218, 957
3292896, 3221, 960
3292900, 3219, 963
3292904, 3215, 954
3292908, 3218, 955
3292912, 3218, 953
3292916, 3220, 959
3292920, 3221, 961
3292924, 3216, 954
3292928, 3222, 955
3292932, 3221, 957
3292936, 3222, 960
3292940, 3223, 960
3292944, 3217, 953
3292948, 3217, 959
3292952, 3216, 954
3292956, 3221, 960
3292960, 3221, 962
3292964, 3216, 954
3292968, 3218, 955
3292972, 3219, 957
3292976, 3223, 960
3292980, 3221, 964
3292984, 3216, 953
3292988, 3219, 955
3292992, 3217, 955
3292996, 3226, 960
3293000, 3223, 962
3293004, 3217, 951
3293008, 3219, 957
3293012, 3217, 957
3293016, 3221, 960
3293020, 3226, 962
3293024, 3216, 956
3293028, 3221, 960
3293032, 3216, 954
3293036, 3222, 960
3293040, 3219, 961
3293044, 3216, 954
3293048, 3216, 958
3293052, 3221, 955
3293056, 3222, 960
3293060, 3225, 962
3293064, 3217, 955
3293068, 3219, 955
3293072, 3221, 956
3293076, 3223, 959
3293080, 3226, 961
3293084, 3216, 954
3293088, 3217, 957
3293092, 3217, 955
3293096, 3223, 961
3293100, 3222, 963
3293104, 3216, 953
3293108, 3216, 958
3293112, 3217, 955
3293116, 3221, 960
3293120, 3222, 962
3293124, 3217, 954
3293128, 3217, 956
3293132, 3217, 956
3293136, 3223, 958
3293140, 3223, 961
3293144, 3217, 951
3293148, 3220, 955
3293152, 3216, 957
3293156, 3224, 960
3293160, 3223, 965
3293164, 3216, 955
3293168, 3217, 957
3293172, 3221, 957
3293176, 3221, 960
3293180, 3221, 961
3293184, 3216, 954
3293188, 3218, 958
3293192, 3216, 955
3293196, 3221, 960
3293200, 3226, 963
3293204, 3217, 954
3293208, 3220, 958
3293212, 3217, 958
3293216, 3219, 960
3293220, 3222, 963
3293224, 3219, 954
3293228, 3221, 957
3293232, 3218, 957
3293236, 3221, 959
3293240, 3221, 963
3293244, 3219, 952
3293248, 3219, 958
3293252, 3217, 955
3293256, 3221, 961
3293260, 3223, 964
3293264, 3216, 951
3293268, 3216, 957
3293272, 3216, 956
3293276, 3220, 958
3293280, 3225, 963
3293284, 3216, 955
3293288, 3218, 958
3293292, 3216, 956
3293296, 3221, 960
3293300, 3223, 962
3293304, 3217, 953
3293308, 3218, 958
3293312, 3218, 957
3293316, 3221, 960
3293320, 3219, 960
3293324, 3216, 951
3293328, 3217, 958
3293332, 3218, 956
3293336, 3222, 961
3293340, 3225, 961
3293344, 3216, 951
3293348, 3218, 954
3293352, 3219, 958
3293356, 3218, 960
3293360, 3223, 961
3293364, 3216, 953
3293368, 3217, 957
3293372, 3217, 956
3293376, 3221, 959
3293380, 3222, 960
3293384, 3216, 955
3293388, 3216, 955
3293392, 3216, 957
3293396, 3218, 957
3293400, 3230, 962
3293404, 3216, 955
3293408, 3218, 958
3293412, 3218, 957
3293416, 3221, 959
3293420, 3222, 963
3293424, 3216, 956
3293428, 3221, 957
3293432, 3217, 958
3293436, 3221, 959
3293440, 3221, 961
3293444, 3216, 953
3293448, 3216, 957
3293452, 3216, 953
3293456, 3219, 959
3293460, 3221, 962
3293464, 3216, 953
3293468, 3218, 955
3293472, 3217, 955
3293476, 3222, 961
3293480, 3218, 961
3293484, 3218, 953
3293488, 3218, 953
3293492, 3216, 955
3293496, 3219, 960
3293500, 3222, 963
3293504, 3216, 953
3293508, 3221, 959
3293512, 3216, 956
3293516, 3220, 960
3293520, 3221, 960
3293524, 3215, 953
3293528, 3216, 958
3293532, 3218, 958
3293536, 3223, 960
3293540, 3221, 963
3293544, 3218, 954
3293548, 3216, 957
3293552, 3217, 957
3293556, 3221, 960
3293560, 3225, 962
3293564, 3217, 950
3293568, 3219, 957
3293572, 3216, 957
3293576, 3220, 961
3293580, 3222, 963
3293584, 3216, 953
3293588, 3218, 957
3293592, 3217, 955
3293596, 3219, 961
3293600, 3221, 962
3293604, 3216, 950
3293608, 3217, 957
3293612, 3221, 955
3293616, 3223, 960
3293620, 3226, 961
3293624, 3219, 953
3293628, 3219, 955
3293632, 3216, 953
3293636, 3221, 960
3293640, 3221, 963
3293644, 3216, 955
3293648, 3218, 958
3293652, 3216, 955
3293656, 3218, 960
3293660, 3222, 961
3293664, 3216, 951
3293668, 3217, 955
3293672, 3216, 957
3293676, 3218, 961
3293680, 3223, 962
3293684, 3216, 954
3293688, 3218, 955
3293692, 3217, 958
3293696, 3222, 959
3293700, 3221, 961
3293704, 3216, 953
3293708, 3217, 957
3293712, 3217, 955
3293716, 3221, 961
3293720, 3227, 963
3293724, 3219, 955
3293728, 3220, 959
3293732, 3216, 956
3293736, 3222, 962
3293740, 3223, 961
3293744, 3216, 954
3293748, 3217, 959
3293752, 3217, 952
3293756, 3218, 964
3293760, 3225, 963
3293764, 3216, 955
3293768, 3216, 958
3293772, 3216, 958
3293776, 3219, 959
3293780, 3226, 964
3293784, 3216, 954
3293788, 3217, 956
3293792, 3217, 958
3293796, 3218, 960
3293800, 3222, 963
3293804, 3216, 951
3293808, 3219, 958
3293812, 3217, 957
3293816, 3219, 961
3293820, 3222, 961
3293824, 3216, 951
3293828, 3218, 955
3293832, 3217, 958
3293836, 3223, 960
3293840, 3222, 965
3293844, 3218, 955
3293848, 3217, 956
3293852, 3222, 957
3293856, 3219, 962
3293860, 3223, 961
3293864, 3216, 953
3293868, 3219, 956
3293872, 3218, 955
3293876, 3220, 960
3293880, 3223, 962
3293884, 3216, 951
3293888, 3216, 957
3293892, 3218, 957
3293896, 3221, 959
3293900, 3222, 961
3293904, 3216, 951
3293908, 3218, 957
3293912, 3217, 954
3293916, 3220, 962
3293920, 3223, 960
3293924, 3216, 949
3293928, 3216, 958
3293932, 3220, 957
3293936, 3219, 960
3293940, 3227, 962
3293944, 3216, 957
3293948, 3216, 956
3293952, 3218, 956
3293956, 3220, 959
3293960, 3223, 961
3293964, 3216, 951
3293968, 3218, 957
3293972, 3217, 955
3293976, 3221, 960
3293980, 3222, 963
3293984, 3216, 955
3293988, 3216, 957
3293992, 3218, 953
3293996, 3222, 960
3294000, 3221, 962
3294004, 3216, 953
3294008, 3216, 957
3294012, 3218, 957
3294016, 3219, 959
3294020, 3221, 963
3294024, 3216, 956
3294028, 3221, 957
3294032, 3217, 957
3294036, 3220, 960
3294040, 3221, 961
3294044, 3216, 955
3294048, 3217, 955
3294052, 3216, 955
3294056, 3223, 959
3294060, 3223, 962
3294064, 3216, 955
3294068, 3216, 955
3294072, 3216, 957
3294076, 3220, 961
3294080, 3223, 963
3294084, 3217, 951
3294088, 3220, 955
3294092, 3216, 959
3294096, 3223, 960
3294100, 3225, 962
3294104, 3216, 953
3294108, 3217, 957
3294112, 3217, 958
3294116, 3217, 960
3294120, 3219, 960
3294124, 3219, 952
3294128, 3218, 957
3294132, 3217, 955
3294136, 3218, 960
3294140, 3223, 975
3294144, 3216, 956
3294148, 3216, 957
3294152, 3217, 955
3294156, 3221, 960
3294160, 3221, 962
3294164, 3219, 951
3294168, 3217, 958
3294172, 3216, 955
3294176, 3221, 959
3294180, 3222, 963
3294184, 3216, 953
3294188, 3217, 957
3294192, 3216, 955
3294196, 3223, 961
3294200, 3223, 962
3294204, 3217, 955
3294208, 3217, 958
3294212, 3217, 957
3294216, 3221, 960
3294220, 3225, 966
3294224, 3215, 955
3294228, 3216, 955
3294232, 3216, 957
3294236, 3219, 960
3294240, 3224, 963
3294244, 3219, 953
3294248, 3216, 956
3294252, 3217, 951
3294256, 3220, 960
3294260, 3223, 963
3294264, 3218, 953
3294268, 3219, 958
3294272, 3219, 957
3294276, 3219, 964
3294280, 3221, 961
3294284, 3219, 949
3294288, 3218, 955
3294292, 3216, 955
3294296, 3219, 960
3294300, 3223, 962
3294304, 3216, 955
3294308, 3216, 957
3294312, 3217, 955
3294316, 3220, 960
3294320, 3222, 963
3294324, 3216, 951
3294328, 3217, 955
3294332, 3220, 957
3294336, 3222, 959
3294340, 3221, 961
3294344, 3216, 953
3294348, 3216, 955
3294352, 3216, 954
3294356, 3218, 960
3294360, 3221, 963
3294364, 3216, 955
3294368, 3216, 958
3294372, 3216, 955
3294376, 3221, 960
3294380, 3225, 963
3294384, 3217, 954
3294388, 3217, 957
3294392, 3217, 958
3294396, 3223, 960
3294400, 3223, 963
3294404, 3216, 951
3294408, 3219, 957
3294412, 3219, 957
3294416, 3219, 960
3294420, 3223, 961
3294424, 3216, 951
3294428, 3217, 957
3294432, 3216, 955
3294436, 3219, 959
3294440, 3223, 967
3294444, 3217, 954
3294448, 3222, 958
3294452, 3216, 954
3294456, 3219, 960
3294460, 3225, 963
3294464, 3216, 951
3294468, 3218, 957
3294472, 3218, 957
3294476, 3217, 960
3294480, 3224, 963
3294484, 3216, 954
3294488, 3216, 957
3294492, 3217, 955
3294496, 3218, 960
3294500, 3223, 961
3294504, 3216, 951
3294508, 3219, 957
3294512, 3218, 955
3294516, 3219, 959
3294520, 3219, 961
3294524, 3216, 956
3294528, 3217, 958
3294532, 3216, 955
3294536, 3219, 960
3294540, 3221, 962
3294544, 3216, 954
3294548, 3216, 958
3294552, 3218, 957
3294556, 3219, 960
3294560, 3221, 962
3294564, 3215, 954
3294568, 3217, 956
3294572, 3217, 957
3294576, 3220, 960
3294580, 3222, 966
3294584, 3216, 950
3294588, 3216, 959
3294592, 3216, 955
3294596, 3222, 960
3294600, 3221, 962
3294604, 3216, 953
3294608, 3217, 958
3294612, 3217, 958
3294616, 3217, 959
3294620, 3221, 962
3294624, 3216, 953
3294628, 3216, 959
3294632, 3217, 957
3294636, 3221, 960
3294640, 3222, 962
3294644, 3216, 951
3294648, 3217, 957
3294652, 3217, 957
3294656, 3223, 959
3294660, 3227, 963
3294664, 3216, 954
3294668, 3218, 957
3294672, 3221, 954
3294676, 3218, 960
3294680, 3221, 961
3294684, 3216, 949
3294688, 3218, 958
3294692, 3219, 955
3294696, 3223, 961
3294700, 3225, 961
3294704, 3218, 953
3294708, 3217, 959
3294712, 3216, 957
3294716, 3223, 960
3294720, 3223, 965
3294724, 3216, 955
3294728, 3219, 957
3294732, 3217, 955
3294736, 3221, 957
3294740, 3223, 963
3294744, 3217, 953
3294748, 3216, 957
3294752, 3219, 955
3294756, 3219, 962
3294760, 3221, 960
3294764, 3216, 953
3294768, 3217, 958
3294772, 3216, 958
3294776, 3219, 962
3294780, 3223, 963
3294784, 3216, 953
3294788, 3219, 957
3294792, 3219, 955
3294796, 3221, 960
3294800, 3223, 962
3294804, 3217, 956
3294808, 3217, 955
3294812, 3217, 957
3294816, 3219, 960
3294820, 3226, 963
3294824, 3217, 954
3294828, 3216, 958
3294832, 3216, 955
3294836, 3221, 959
3294840, 3221, 961
3294844, 3215, 954
3294848, 3219, 955
3294852, 3217, 953
3294856, 3222, 960
3294860, 3223, 961
3294864, 3216, 951
3294868, 3216, 956
3294872, 3217, 955
3294876, 3218, 959
3294880, 3221, 961
3294884, 3218, 955
3294888, 3216, 955
3294892, 3219, 956
3294896, 3219, 959
3294900, 3220, 963
3294904, 3216, 954
3294908, 3215, 958
3294912, 3217, 955
3294916, 3221, 961
3294920, 3221, 963
3294924, 3216, 955
3294928, 3219, 954
3294932, 3216, 955
3294936, 3221, 960
3294940, 3223, 965
3294944, 3219, 953
3294948, 3219, 955
3294952, 3216, 956
3294956, 3220, 960
3294960, 3221, 962
3294964, 3216, 955
3294968, 3218, 954
3294972, 3217, 957
3294976, 3221, 960
3294980, 3222, 962
3294984, 3216, 955
3294988, 3217, 955
3294992, 3216, 955
3294996, 3221, 960
3295000, 3225, 963
3295004, 3217, 951
3295008, 3219, 958
3295012, 3218, 954
3295016, 3221, 960
3295020, 3223, 961
3295024, 3216, 949
3295028, 3216, 957
3295032, 3217, 957
3295036, 3221, 960
3295040, 3218, 963
3295044, 3216, 955
3295048, 3219, 955
3295052, 3217, 958
3295056, 3223, 960
3295060, 3221, 961
3295064, 3217, 951
3295068, 3218, 959
3295072, 3217, 954
3295076, 3221, 959
3295080, 3222, 962
3295084, 3217, 951
3295088, 3218, 955
3295092, 3218, 957
3295096, 3220, 959
3295100, 3222, 963
3295104, 3217, 951
3295108, 3221, 958
3295112, 3218, 957
3295116, 3220, 961
3295120, 3219, 961
3295124, 3216, 951
3295128, 3221, 959
3295132, 3218, 957
3295136, 3219, 960
3295140, 3223, 962
3295144, 3216, 954
3295148, 3217, 958
3295152, 3217, 955
3295156, 3220, 960
3295160, 3221, 962
3295164, 3217, 954
3295168, 3217, 955
3295172, 3216, 954
3295176, 3221, 960
3295180, 3221, 960
3295184, 3216, 951
3295188, 3218, 957
3295192, 3217, 956
3295196, 3218, 961
3295200, 3224, 961
3295204, 3216, 954
3295208, 3216, 954
3295212, 3216, 954
3295216, 3217, 961
3295220, 3223, 961
3295224, 3215, 953
3295228, 3217, 958
3295232, 3216, 956
3295236, 3220, 961
3295240, 3222, 961
3295244, 3216, 954
3295248, 3220, 958
3295252, 3217, 955
3295256, 3219, 959
3295260, 3219, 961
3295264, 3216, 954
3295268, 3217, 957
3295272, 3218, 955
3295276, 3220, 959
3295280, 3222, 963
3295284, 3216, 953
3295288, 3219, 956
3295292, 3217, 956
3295296, 3222, 961
3295300, 3223, 962
3295304, 3216, 953
3295308, 3217, 959
3295312, 3216, 956
3295316, 3219, 959
3295320, 3221, 964
3295324, 3217, 951
3295328, 3216, 960
3295332, 3219, 957
3295336, 3219, 960
3295340, 3225, 962
3295344, 3216, 953
3295348, 3216, 957
3295352, 3217, 955
3295356, 3219, 960
3295360, 3221, 962
3295364, 3216, 951
3295368, 3218, 955
3295372, 3219, 956
3295376, 3219, 959
3295380, 3223, 963
3295384, 3216, 950
3295388, 3217, 958
3295392, 3219, 956
3295396, 3223, 959
3295400, 3223, 962
3295404, 3216, 955
3295408, 3218, 957
3295412, 3217, 954
3295416, 3220, 960
3295420, 3223, 962
3295424, 3222, 955
3295428, 3217, 958
3295432, 3217, 958
3295436, 3217, 960
3295440, 3221, 960
3295444, 3216, 954
3295448, 3219, 957
3295452, 3216, 956
3295456, 3221, 959
3295460, 3221, 962
3295464, 3216, 959
3295468, 3216, 958
3295472, 3219, 955
3295476, 3219, 960
3295480, 3220, 962
3295484, 3216, 951
3295488, 3217, 958
3295492, 3216, 957
3295496, 3221, 959
3295500, 3223, 963
3295504, 3217, 953
3295508, 3216, 957
3295512, 3217, 957
3295516, 3219, 960
3295520, 3221, 961
3295524, 3216, 954
3295528, 3219, 957
3295532, 3221, 956
3295536, 3222, 960
3295540, 3221, 962
3295544, 3217, 954
3295548, 3216, 957
3295552, 3218, 955
3295556, 3220, 959
3295560, 3220, 962
